name	wt 15' 0.4M - wt 0
YGL215W	-1.6645652825
YMR243C	-1.6646398237
YLR242C	-1.6662463536
YJL062W-A	-1.6666536067
YDL070W	-1.6670825138
YPR013C	-1.6677288802
YJL197W	-1.667835744
YDR093W, YDR094W	-1.6681252826
YGL255W	-1.6684953962
YDL201W	-1.6695555145
YBR245C	-1.6698661951
YDL203C	-1.6703184646
YJR031C	-1.6704491788
YDR205W	-1.6708310423
YJL020C	-1.6729114718
YDR464W	-1.6730508407
YDR454C	-1.6735915741
YER129W	-1.674756647
YGR145W	-1.6752015551
YLR426W	-1.6758784596
YAR014C	-1.6766731179
YAL054C	-1.6766927705
YIL123W	-1.676753703
YER023W	-1.6774611805
YJR003C	-1.6777634189
YDR174W	-1.678370945
YJL050W	-1.6791392046
YHR102W	-1.6791490214
YDR339C	-1.6796978721
YOR243C	-1.6802992298
YPL128C	-1.6807488698
YPL153C	-1.6820484191
YIR009W	-1.6821170548
YHR205W	-1.6821313757
YNL197C	-1.6822327899
YLR170C	-1.6831959445
YLR069C	-1.683624905
YHL031C	-1.683781481
YHR132C	-1.6846815135
YPL094C	-1.6846875054
YOL130W	-1.6850424178
YIL134W	-1.6854668517
YJL210W	-1.6864477293
YBL020W	-1.6869426499
YGR150C	-1.6881178358
YOL020W	-1.6883015148
YGL232W	-1.6885131201
YDR458C	-1.689278534
YBL079W	-1.689384315
YMR282C	-1.6904587488
YIL003W	-1.6908692538
YDR348C	-1.6912550493
YGR177C	-1.6926655626
YBR254C	-1.6927980905
YHR177W	-1.6932573896
YKR088C	-1.6940202474
YKL215C	-1.6945233735
YLR398C	-1.695355904
YLR384C	-1.6956289965
YMR213W	-1.6959089394
YBL106C	-1.696109335
YDR116C	-1.6961630676
YPL169C	-1.6967616492
YBL105C	-1.6969499242
YDR079C-A	-1.6971722984
YGR108W	-1.6978037907
YNL267W	-1.6979907402
YAL036C	-1.6981779844
YGR096W	-1.6990186341
YDL166C	-1.6991323357
YOL075C	-1.6994233226
YLR430W	-1.7012971581
YJL186W	-1.7018714669
YJL136C	-1.7021013984
YBL052C	-1.7031679455
YHL029C	-1.7033172542
YBR197C	-1.7035633894
YBL033C	-1.7042673098
YDR488C	-1.704888444
YNR031C	-1.7049189124
YDR292C	-1.7050329327
YGL155W	-1.7052723855
YLR316C	-1.7056102906
YNR075W	-1.7057427917
YCR035C	-1.7058250297
YML097C	-1.7058411719
YHR123W	-1.7059335793
YDR297W	-1.7063091587
YBR276C	-1.7063093055
YBR008C	-1.7072211592
YGR097W	-1.7073755699
YLR222C-A, YLR223C	-1.7091589023
YHR099W	-1.7094690807
YOR217W	-1.7116437202
YER050C	-1.7117160674
YCL017C	-1.7118546852
YLL036C	-1.7119888009
YBR023C	-1.7125641508
YER155C	-1.7126595859
YNL290W	-1.714518227
YNL306W	-1.7145523773
YML046W	-1.714572487
YJR046W	-1.7145994584
YOR112W	-1.7146487632
YML051W	-1.7148926125
YML034W	-1.7151381597
YLR055C	-1.7153157996
YHR045W	-1.7161964059
YDL074C	-1.7167293498
YJL081C	-1.7168586468
YMR225C	-1.7170658324
YGR013W	-1.7173435064
YBR092C	-1.7175797186
YPR088C	-1.7176893692
YDR359C	-1.7183523468
YNR055C	-1.7185160328
YEL042W	-1.7194059653
YJL071W	-1.7217532294
YML108W	-1.7218422585
YJL162C	-1.722492726
YOR163W	-1.7225361533
YKL175W	-1.7229022625
YOR321W	-1.7231101791
YNR073C	-1.7238086687
YCL058W-A	-1.7244423027
YKL022C, YKL021C	-1.7248570231
YPR139C	-1.7255947218
YNL309W	-1.7259657427
YPR023C	-1.7263576704
YMR209C	-1.7272200625
YNL219C	-1.7280120243
YGL140C	-1.7281250472
YLR305C	-1.7281522524
YJR139C	-1.7291484478
YDL213C	-1.7300794187
YGL094C	-1.7306198421
YLL054C	-1.7311350294
YKR025W	-1.7314687827
YIL110W	-1.7322587039
YDR321W	-1.7323071549
YBR103W	-1.7326469502
YIL014W	-1.7326771775
YNR013C	-1.7337648068
YNL249C	-1.7344108225
YOR311C	-1.7347873154
YNL291C	-1.7354115264
YEL017W	-1.7371057414
YMR227C	-1.737476834
YJL046W	-1.7384320556
YAL039C	-1.7387928034
YKL049C	-1.7395752512
YGL019W	-1.7426141496
YNL207W	-1.7430749236
YPR183W	-1.7430860842
YGR021W	-1.7435961861
YML019W	-1.7437015558
YGL120C	-1.7463519676
YJR057W	-1.747527886
YPL244C	-1.7481295785
YLL010C	-1.7494304574
YOL034W	-1.7496834629
YBR233W-A	-1.7501232566
YLR136C	-1.750513186
YDR180W	-1.7515140724
YEL061C	-1.7534065136
YHR065C	-1.7560917698
YPR037C	-1.7563873734
YDR121W	-1.7564053962
YGL225W	-1.7565944529
YGR257C	-1.7566286659
YDL153C	-1.7568759314
YDR465C	-1.7570178303
YER052C	-1.757158063
YLL031C	-1.7580655674
YKL165C	-1.7581285437
YLR335W	-1.7582063286
YGR204W	-1.7590036213
YMR158W	-1.7591823987
YGR081C	-1.7593040244
YDR192C	-1.7593224346
YBR069C	-1.7595668423
YOR048C	-1.7602312926
YMR309C	-1.7618357615
YLL034C	-1.7624551084
YNL280C	-1.7631505002
YJL097W	-1.7644661926
YBR055C	-1.7644989749
YOR271C	-1.7651421054
YMR088C	-1.7657395509
YER166W	-1.7664280616
YIL156W	-1.7669757361
YMR238W	-1.7674858393
YOR338W	-1.7686418549
YJL033W	-1.7690538911
YIL149C	-1.7697631209
YIL011W	-1.7699939269
YLR065C	-1.7700139545
YDR310C	-1.7703987441
YLR087C	-1.7704086106
YMR015C	-1.7708240597
YBR205W, YBR206W	-1.7710070472
YBR255C-A	-1.7713672095
YOL110W	-1.7716581822
YGR251W	-1.7722556165
YMR024W	-1.7723578069
YLR319C	-1.7724745202
YDR296W	-1.7731665575
YMR300C	-1.7738593755
YCL014W	-1.7740100044
YOR272W	-1.7742942538
YDR055W	-1.774844906
YBR071W	-1.7757613833
YPR016C	-1.7759612104
YKL205W	-1.7762484052
YDR318W	-1.7768494768
YLR419W	-1.7771128018
YAL013W	-1.7773835873
YPR011C	-1.7774616416
YHR158C	-1.777514721
YOL125W	-1.7780292394
YPR084W	-1.7783132689
YNR065C, YNR066C	-1.7785872645
YBL055C	-1.7790530245
YBL006C	-1.7791987549
YLR139C	-1.7799995104
YNL238W	-1.7802996862
YOR308C	-1.7803475894
YGL023C	-1.7817467258
YJL091C	-1.7825305684
YJR144W	-1.7827160768
YHR135C	-1.7830198361
YLR353W	-1.7845600354
YMR091C	-1.785363571
YEL059C-A	-1.7857268232
YML116W	-1.7859048378
YGL032C	-1.7860381051
YOR067C	-1.7861148004
YDR110W	-1.7871159199
YJL200C	-1.7878152226
YBR260C	-1.7878796266
YOL022C	-1.7881793981
YAL023C	-1.789662016
YPR120C	-1.7906226799
YJL143W	-1.7908456144
YFR011C	-1.7924457828
YDR434W	-1.7925830164
YIL119C	-1.7931198153
YOL003C	-1.7932491068
YKR063C	-1.7933884196
YGL171W	-1.7938056793
YNL256W	-1.7943805092
YBL029W	-1.7951962176
YPR187W	-1.7954704028
YDR403W	-1.7955512589
YCR084C	-1.7960779593
YKR013W	-1.796179205
YMR123W	-1.7971448448
YJR124C	-1.7973159512
YDL112W	-1.7975137523
YDR234W	-1.7980224859
YFR037C	-1.7986687688
YNL087W	-1.7997855787
YCR059C	-1.8002993365
YLR083C	-1.8007617498
YNL112W	-1.8009961265
YER113C	-1.8022278769
YGL108C	-1.8023147838
YLR459W	-1.802573274
YPR138C	-1.8051518725
YKL027W	-1.8063010639
YOR116C	-1.80635439
YOL033W	-1.8084197611
YDL043C	-1.8088594524
YCL037C	-1.8088894599
YLR380W	-1.8095824916
YLR452C	-1.8100263786
YKR054C	-1.8108385815
YOR002W	-1.8110183214
YMR189W	-1.8110262168
YNL024C	-1.8117765271
YOR287C	-1.8118753498
YPL096C-A	-1.8119655934
YLR040C	-1.8129150767
YOL058W	-1.8129580328
YBR219C, YBR220C	-1.8132210691
YOR043W	-1.8140736786
YFR028C	-1.8155330605
YDR279W	-1.815645274
YNL310C	-1.8156506187
YDL005C	-1.8157052239
YER164W	-1.8157539368
YLR003C	-1.8159519781
YER049W	-1.8161554375
YHR088W	-1.8164258204
YNL271C	-1.8165823868
YIL067C	-1.8167357304
YPL217C	-1.8174124346
YJL206C	-1.8193882313
YBR074W	-1.8201879858
YMR112C	-1.8203138886
YPL246C	-1.8209598654
YKR026C	-1.8213323907
YIR012W	-1.8222751286
YLR106C	-1.8225171889
YLR457C	-1.8227467134
YNR046W	-1.8233377659
YMR199W	-1.8244819733
YGR210C	-1.8254772755
YPL250C	-1.8263730224
YOR262W	-1.8270049287
YOL078W	-1.8277639643
YOL137W	-1.8299140094
YMR290C	-1.8302311817
YCL063W	-1.8312316943
YEL055C	-1.8324132126
YNL283C	-1.8337580631
YOR085W	-1.8338033704
YMR128W	-1.834382445
YOL019W	-1.8344558233
YPR188C	-1.8347181281
YPL101W	-1.8352862807
YGR093W	-1.8355149213
YMR276W	-1.8358294862
YPL227C	-1.8362430121
YOL077W-A	-1.8366929744
YOR297C	-1.8367728808
YHR164C	-1.8375854505
YOL070C	-1.838660155
YAL058W	-1.8391356225
YGR027C	-1.8401880915
YLR412W	-1.8420676021
YDR481C	-1.8420911455
YPR015C	-1.8423016657
YJR054W	-1.8424319391
YIL104C	-1.8430926961
YKL108W	-1.8432312151
YJL184W	-1.8436986334
YAR015W	-1.8438021874
YMR212C	-1.8443564593
YHR100C	-1.844410537
YLR443W	-1.8455287911
YJL095W	-1.8461337994
YPL068C, YPL067C	-1.8461941923
YDR046C	-1.8463357381
YPL103C	-1.848888154
YLR142W	-1.8489332808
YKR095W-A	-1.8495359107
YOR202W, YOR203W	-1.8496139445
YNL176C	-1.8503803712
YKL186C	-1.85059924
YIL103W	-1.8511375159
YDR376W	-1.8512592034
YPL267W	-1.852550509
YDR352W	-1.8537552795
YJL062W	-1.8545578411
YMR259C	-1.8546828529
YDR514C	-1.8558610371
YMR069W	-1.8560347464
YHR142W	-1.8560578701
YHR079C	-1.8565555846
YDR507C	-1.8578391594
YGR101W	-1.8579696018
YPL177C	-1.8589317252
YHR046C	-1.8590304096
YGR195W	-1.8602483456
YOR302W, YOR303W	-1.8603010585
YPR182W	-1.8607587984
YKL046C	-1.8644309048
YNL245C	-1.8652028492
YHR089C	-1.8652857408
YKL055C	-1.8657862258
YDL240W	-1.8672395142
YCR016W	-1.867369763
YIL126W	-1.8678678316
YPR004C	-1.8723558078
YML082W	-1.8733920423
YNL022C	-1.8739783174
YCR089W	-1.8741410702
YLR091W	-1.874978558
YNL145W	-1.876779218
YML022W	-1.8778803077
YOR166C	-1.8793937061
YDR087C	-1.8795051856
YGR147C	-1.8800522341
YJR042W	-1.8802350097
YJR032W	-1.8831451834
YOR066W	-1.8855179245
YLL038C	-1.8859126658
YBR291C	-1.887115422
YNR008W	-1.8886736669
YNL254C	-1.8894180602
YKR074W	-1.8899011985
YPR100W	-1.8902858162
YLR088W	-1.8927758546
YPR161C	-1.8941080859
YCR034W	-1.8958481392
YBR242W	-1.8963063933
YOR098C	-1.8983135095
YLR450W	-1.8988870004
YPR193C	-1.8992214487
YDR497C	-1.8993744967
YHR076W	-1.8996003206
YLR397C	-1.8997859381
YPR019W	-1.8998095544
YKR095W	-1.9011841612
YLR287C-A	-1.9022560613
YJL061W	-1.9032508063
YOL061W	-1.9051160545
YDR444W	-1.9057773672
YBR275C	-1.9067165278
YMR193W	-1.9077766803
YNL075W	-1.9083710089
YDR280W	-1.9084321926
YMR228W	-1.9087069361
YMR216C	-1.9088175532
YFL002C	-1.9109963674
YLR337C	-1.9114057305
YOL077C	-1.912133163
YML038C	-1.9138309772
YNR029C	-1.9143811523
YMR089C	-1.9144348351
YMR055C	-1.9145437802
YJL025W	-1.9158493781
YER029C	-1.9174550041
YAL033W	-1.9181141892
YIL131C	-1.9183648826
YPR104C	-1.9188488454
YJR034W	-1.9188837855
YDL232W	-1.9188987021
YPR009W	-1.9190961258
YBR213W	-1.919115418
YDR331W	-1.9193627787
YIR004W	-1.9202532907
YNL062C	-1.9206346064
YHL039W	-1.920744828
YDR451C	-1.9217957588
YPR116W, YPR117W	-1.924648832
YLL022C	-1.925624482
YPR031W	-1.9264246357
YPL058C	-1.9299337968
YPR048W	-1.9305690104
YLL003W	-1.9314368916
YLL008W	-1.9323632596
YCL031C	-1.9323690674
YGL186C	-1.9332884759
YKL004W	-1.9339067833
YPR190C	-1.9355657613
YAL034W-A	-1.9356896937
YML114C	-1.9357882248
YKR010C	-1.9377269394
YDR239C	-1.9381767439
YPL029W	-1.9383283389
YNL162W-A	-1.9391636819
YGR078C	-1.9392868706
YOR188W	-1.9393036835
YGL077C	-1.9407144847
YCR051W	-1.9410316487
YCL009C	-1.9417845112
YPL248C	-1.9421868704
YOL054W	-1.9425410926
YMR127C	-1.9430664123
YJL010C	-1.9431380345
YMR273C	-1.9433317952
YDR362C	-1.9442291741
YML073C	-1.9452367707
YER032W	-1.9455906436
YGR216C	-1.9456230235
YHL018W, YHL017W	-1.9462430361
YPL013C	-1.9465121091
YMR131C	-1.947158525
YNL292W	-1.9479929536
YBR261C	-1.9486516351
YOR016C	-1.9495979561
YAR008W	-1.9504483673
YHR143W	-1.9516304012
YGL257C	-1.951637184
YOR355W	-1.9517328065
YLR064W	-1.9530946952
YBR156C	-1.9554348958
YLR245C	-1.9558243111
YMR126C	-1.9565321032
YLL012W	-1.9572984829
YLR336C	-1.9572996992
YJR072C	-1.9582363051
YDR347W	-1.9584533563
YKL143W	-1.9606924981
YPR156C	-1.9608343821
YMR094W, YMR096W	-1.9610875804
YHL033C	-1.962779505
YJR030C	-1.9635184887
YPL105C	-1.964555
YJL051W	-1.9646051519
YOR229W	-1.9649750252
YOL002C	-1.9653020075
YPL163C	-1.9684649125
YDR302W	-1.9693444011
YGL097W	-1.9702332907
YOL122C	-1.9704203515
YLR034C	-1.9708629737
YDR143C	-1.971265722
YML058W	-1.9713364762
YLR138W	-1.9725837703
YNR024W	-1.9743790936
YLR056W	-1.9746050759
YLR280C, YLR281C	-1.9779681621
YDR217C	-1.9791655068
YMR269W	-1.982482966
YHR170W	-1.9826485678
YER174C	-1.9831362905
YDR384C	-1.9832523844
YKL154W	-1.9866016153
YMR006C	-1.986711437
YBL102W	-1.9872489979
YCL012C	-1.9892576457
YJR118C	-1.9902558086
YOL093W	-1.9907300306
YER112W	-1.9918294071
YJR002W	-1.9923867735
YJL054W	-1.9925828356
YHR144C	-1.9927015744
YPL141C	-1.9928693192
YKR103W, YKR104W	-1.9937552907
YCR052W	-1.9960369132
YHR034C	-1.9978871782
YMR277W	-2.0002674346
YCR095C	-2.0007871537
YJL079C	-2.002084232
YHR204W	-2.0024175144
YAR035W	-2.002749224
YGR200C	-2.0046833447
YML006C	-2.0064180971
YLR020C	-2.0081230993
YJL076W	-2.0087703115
YGR103W	-2.0088555608
YDR519W	-2.0099869293
YOL026C	-2.0102172547
YGL055W	-2.0107351072
YER082C	-2.0171126459
YNL327W	-2.0172051186
YOL115W	-2.0196421934
YOR213C	-2.0197900881
YDR541C	-2.0211282883
YOR192C	-2.0227006315
YKR006C	-2.0231349568
YJL193W	-2.0237723559
YBL067C	-2.0243507172
YDR165W	-2.0258430018
YFR033C	-2.0260165008
YLR348C	-2.0278514643
YOR334W	-2.0284371881
YIL013C	-2.0286516491
YNL227C	-2.0293271372
YBL061C	-2.0298275841
YML125C	-2.0315578911
YDL064W	-2.037116036
YGR275W	-2.0393609071
YLR057W	-2.03968439
YHR151C	-2.0412904405
YDR242W	-2.0438361914
YBL018C	-2.0447811408
YJL087C, YJL086C	-2.0458763383
YDL093W	-2.0458996569
YER114C	-2.0463906798
YML065W	-2.0480229102
YDR181C	-2.0501693465
YDL081C	-2.052178017
YLR439W	-2.0524248946
YOR104W, YOR105W	-2.0542038348
YBR061C	-2.054726836
YER167W	-2.0556962548
YNL187W	-2.0592646375
YDR412W	-2.0623638411
YOR108W	-2.064019045
YDR232W	-2.0659063361
YDR346C	-2.0693143702
YHR147C	-2.0701529381
YLR275W	-2.0711667485
YKL183W	-2.071902077
YOR370C	-2.0723224432
YLR276C	-2.0785419904
YNL315C	-2.078685029
YOL013W-A, tP(UGG)O1	-2.0809682453
YLR017W	-2.0809981239
YDL042C	-2.0813524177
YJL109C	-2.0827173353
YJL115W	-2.0857133584
YOL092W	-2.086500206
YNL132W	-2.0865715725
YOR301W	-2.086832473
YER045C	-2.0896975789
YPL050C	-2.0901937954
YNL218W	-2.0907068616
YPR112C	-2.0931350886
YDR075W	-2.0934702533
YML036W	-2.0941588876
YNL322C	-2.0960086287
YLR382C	-2.0976405021
YPL175W	-2.0984182801
YBR207W	-2.0991102009
YEL032W	-2.1008113841
YCL029C	-2.1024109346
YMR241W	-2.1050098478
YPR157W	-2.1051414302
YMR246W	-2.1054031917
YLR278C	-2.1064787644
YPL032C	-2.1072908055
YER132C	-2.1089114939
YNL186W	-2.1115478648
YHL007C	-2.1132853627
YNR051C	-2.1164194536
YMR229C	-2.1167453874
YMR016C	-2.1171648632
YNL072W	-2.1172308963
YIL064W	-2.1194863289
YJL074C	-2.1198764277
YBR142W	-2.1238170218
YGL150C	-2.1257074586
YBR002C	-2.1259348631
YHR116W, YHR117W	-2.1268797649
YGR271C-A, YGR272C	-2.1282459351
YCR072C	-2.1293864412
YER088C-A, YER089C	-2.1317574607
YIR035C	-2.1334085853
YLL013C	-2.1342700301
YOL041C	-2.1343104666
YLR285W	-2.1350539222
YOL135C	-2.1361079096
YIL023C	-2.1424180368
YIL130W	-2.1439091019
YPL253C	-2.1439981308
YGL113W	-2.1446508109
YNL240C	-2.1462867105
YGR034W	-2.1466216111
YOR205C	-2.1472348041
YGL122C	-2.1492759818
YBR004C	-2.1509828637
YGL078C	-2.154402244
YBL069W, YBL068W-A	-2.1545214334
YNL268W	-2.1575524533
YJL183W	-2.157799734
YOL103W	-2.1586733625
YGR041W	-2.1603533436
YDR326C	-2.1613959539
YLR074C	-2.1614713802
YBR022W	-2.1623027451
YEL009C	-2.1636126242
YNL078W	-2.1644425249
YIL022W	-2.1648223212
YHR146W	-2.1696756745
YLR196W	-2.1711531959
YER156C	-2.1713711307
YLR143W	-2.1718116449
YCR037C	-2.1761702001
YPR020W	-2.1793314742
YML014W	-2.1799419856
YDR349C	-2.1820248942
YJL078C	-2.1822053073
YGR245C	-2.1827473433
YDR397C	-2.1834586168
YGR128C	-2.1876263472
YER109C	-2.1890485009
YPL268W	-2.1892690375
YDL052C	-2.1893730131
YGL029W	-2.1897230609
YLL021W	-2.1904088978
YHR127W	-2.1919219036
YGR090W	-2.1947727411
YLR014C	-2.2043500413
YEL048C	-2.2089075796
YKR102W	-2.2098275839
YGR188C	-2.2120942693
YLR140W, YLR141W	-2.2145294985
YPL184C	-2.2146184133
YIR006C	-2.2182204172
YIL159W	-2.2187782314
YKL174C	-2.2204716846
YNL023C	-2.2243061649
YKL191W	-2.2253998379
YIL040W	-2.225568678
YBR235W	-2.2278321499
YJL125C	-2.2279749895
YER070W	-2.2285656206
YJR041C	-2.2319820904
YDL189W	-2.2320633698
YJL148W	-2.2325964907
YOR011W	-2.2365689636
YHR024C	-2.2377391991
YPL030W	-2.2378177217
YDR408C	-2.2403632927
YAL024C	-2.2416284712
YOR144C	-2.2425041818
YGR221C	-2.2429231541
YAL022C	-2.2432434897
YLL061W	-2.2446595269
YJR146W, YJR147W	-2.2449504113
YLR449W	-2.2451131969
YDR060W	-2.2454183472
YJR053W	-2.2475704444
YGL111W	-2.2525390074
YMR179W	-2.2528675445
YMR143W	-2.2529004556
YBR042C	-2.2622405852
YNL141W	-2.2632664059
YNL151C	-2.2635068319
YMR304C-A, YMR305C	-2.2638940544
YDR440W	-2.2641650648
YML096W	-2.265093843
YKR060W	-2.2652052605
YJR040W	-2.2658776883
YJL073W	-2.2660600874
YBR154C	-2.2682903263
YLR405W	-2.2682933414
YKR041W	-2.2721017608
YPL085W	-2.2726699086
YLR002C	-2.2807828056
YOR125C	-2.2817059907
YGR109C	-2.2823321927
YMR312W	-2.2857779697
YNR017W	-2.2864112593
YIR021W	-2.2880751772
YGR217W	-2.2898222216
YER158C	-2.2917159627
YOL124C	-2.2923581255
YHR196W	-2.2957247945
YML074C	-2.2973773897
YLR175W	-2.2983631718
YBR265W	-2.2986595624
YER073W	-2.3010973585
YHR136C	-2.3019361876
YMR187C	-2.3046658205
YCR048W	-2.3068419203
YNL217W	-2.3077829383
YPL207W	-2.3089108291
YOL138C	-2.3106576594
YOR224C	-2.3116236192
YJL063C	-2.3132180525
YLR130C	-2.3179019285
YIR019C	-2.3237749064
YER060W	-2.3261019586
YOR095C	-2.3315023877
YPR022C	-2.331524188
YMR211W	-2.3347168242
YDL148C	-2.3350415966
YCR077C	-2.338825169
YDR161W	-2.3405023742
YHR048W	-2.3420415952
YLR008C	-2.343029577
YPL233W	-2.3456568099
YMR185W	-2.3468513148
YLR183C	-2.3469743573
YGL014W	-2.3503974457
YLR438C-A	-2.3556226606
YEL007W	-2.3562117939
YKL042W	-2.3635633333
YLR413W	-2.3648831079
YLR313C	-2.3666007196
YNL313C	-2.3730003477
YNL221C	-2.3752880114
YBL032W	-2.3757782426
YNR015W	-2.3764011502
YLR185W	-2.3773160671
YBL009W	-2.3799299797
YIL009W	-2.3902443952
YBL035C	-2.3915420561
YKR085C	-2.3958913072
YLR388W	-2.3962081652
YNL095C	-2.3963929074
YML031W	-2.399212677
YMR296C	-2.3993260543
YDL208W	-2.3994289874
YBL083C, YBL082C	-2.3995053482
YOR306C	-2.4001561405
YPL009C	-2.4003936053
YDR450W	-2.4007900713
YGR159C	-2.4019911535
YFL001W	-2.4021702997
YPR174C	-2.4054994675
YML060W	-2.4060862806
YCR057C	-2.4075662215
YER061C	-2.4107946461
YIL061C	-2.4110469225
YGR227W	-2.4114234799
YOR056C	-2.4132426013
YOR201C	-2.4143077253
YER117W	-2.4209151735
YOR293W	-2.4211059143
YNL044W	-2.4221813516
YLR059C	-2.4282046527
YOR233W	-2.4283125353
YDR144C	-2.4312765314
YOR210W	-2.4328804279
YIR023W	-2.4331123826
YNL061W	-2.4360104254
YBL004W	-2.4375149986
YLR372W	-2.4437190145
YBL023C	-2.4459720518
YMR182C	-2.4464377735
YKR079C	-2.448111952
YGR014W	-2.4520896405
YDR496C	-2.4523435439
YDR083W	-2.4560055376
YHR120W	-2.4595668486
YDL067C	-2.4608912164
YMR219W	-2.4645460249
YDR320C-A	-2.4666184473
YGR158C	-2.4682717437
YGL169W, YGL168W	-2.4687784556
YLR015W	-2.4796389858
YOR206W	-2.480269466
YBR172C	-2.4819577232
YBR085W	-2.4827590462
YLR333C	-2.484604585
YGR068C	-2.4857377252
YDR528W	-2.4880924516
YNL066W	-2.4901982663
YHR148W	-2.4985412046
YBR271W	-2.5013203927
YOL119C	-2.5100178719
YNL111C	-2.5135631629
YDL061C	-2.5145081358
YML061C	-2.5155734992
YHR062C	-2.5171151465
YNL185C, YNL184C	-2.5171269942
YMR301C	-2.5215880211
YDR076W	-2.5222424965
YLR222C	-2.5227175355
YER126C	-2.5251091633
YOR181W	-2.5313141321
YER153C	-2.5486777728
YML027W	-2.5523213424
YLR323C	-2.5598631684
YML052W	-2.5663898974
YLR320W	-2.5670311947
YGR191W	-2.5700281301
YFR031C	-2.5742649515
YER154W	-2.5776085821
YGL189C, YGL188C-A	-2.5837171243
YPL274W	-2.5871972527
YHL026C	-2.5885177992
YPR173C	-2.591405289
YKL190W	-2.5951883435
YAL059W	-2.5956916988
YBR141C	-2.5993692921
YDR299W	-2.5994795903
YLL035W	-2.5997679858
YNL068C	-2.6047635384
YDR312W	-2.6084238185
YGR208W	-2.609119927
YBR247C	-2.6108749801
YPR143W	-2.6113569741
YJL098W	-2.611456404
YDL030W	-2.6118757022
YHL036W	-2.6175783227
YNL282W	-2.619506434
YDL031W	-2.6206328364
YPL211W	-2.6245505201
YPL157W	-2.6246397055
YJR129C	-2.6287482158
YIL047C-A, YIL047C	-2.6298491933
YDL083C	-2.6312370579
YKR081C	-2.6344146712
YAR042W	-2.6433743152
YKL106W	-2.6446469943
YFR018C	-2.6452783321
YPL158C	-2.645384342
YOR107W	-2.6458741505
YOR083W	-2.6516254666
YGR138C	-2.6585985175
YKR044W	-2.6673295665
YJL212C	-2.6675177098
YNL162W	-2.6697728968
YLR129W	-2.6702575383
YNR041C	-2.6727242274
YGL092W	-2.6748141258
YKL082C	-2.6830553583
YIL091C	-2.6836257022
YHR021W-A	-2.684992996
YOL109W	-2.6901195741
YJR055W	-2.6952866192
YGL116W	-2.6965755794
YNR054C	-2.7142696803
YOR084W	-2.7191066194
YCR046C	-2.7219088925
YNL124W	-2.7220006653
YMR194W	-2.7242463902
YDR500C	-2.7252398022
YPL143W	-2.72704889
YHR052W	-2.7278801082
YNL248C	-2.7295001941
YNR063W	-2.7334448066
YLR221C	-2.7345675415
YCR087C-A	-2.7346097867
YDR179W-A	-2.7355276232
YPL256C	-2.7397233607
YGL254W	-2.7400891791
YLR186W	-2.7423730831
YDR420W	-2.7437524986
YOR091W	-2.7441497556
YKR056W	-2.7486446878
YLR234W	-2.7503216704
YNR027W	-2.7506883824
YLR409C	-2.7508479218
YJL129C	-2.7635964337
YLL051C	-2.7673465745
YBR029C	-2.7682341435
YDL241W	-2.7727113864
YHR021C	-2.7841089428
YOR337W	-2.7860254003
YNL058C	-2.7940865962
YBR202W	-2.8008332258
YIL096C	-2.8013029669
YGL211W	-2.8023482326
YAR018C	-2.8057690661
YPR144C	-2.8166154005
YEL040W	-2.8197589944
YGR280C	-2.8235825329
YLR237W	-2.8239825498
YDL198C	-2.8248239051
YHR143W-A	-2.8271912475
YOR119C	-2.8407383668
YLR051C	-2.8447921975
YLR435W	-2.8591440774
YHR197W	-2.8596999127
YDR478W	-2.8599353082
YER146W	-2.8607364641
YLR300W	-2.8646871184
YNL065W	-2.8739897005
YML093W	-2.8773764225
YOR226C	-2.8784672677
YMR042W	-2.8792307421
YML015C	-2.8886996791
YDL063C	-2.8910018275
YBR155W	-2.9042969427
YMR239C	-2.9270141194
YKL144C	-2.9290501375
YGL028C	-2.9301495507
YHR070W	-2.9321209841
YOL010W	-2.947252215
YKL078W	-2.9578008405
YCR047C	-2.9596204052
YMR014W	-2.9675527057
YDR441C	-2.9698376426
YOR140W	-2.9705563091
YNL110C	-2.9729214323
YGR283C	-2.9887371505
YHR169W	-2.9906651273
YLR084C	-2.9942722492
YML123C	-2.9981375232
YLR068W	-3.0018327024
YBR239C	-3.0027445362
YJR043C	-3.0061111969
YKR045C	-3.0095090825
YKR057W	-3.0356055247
YLR312W-A	-3.0389923008
YDL129W	-3.0475022119
YCL002C	-3.0608789723
YHR066W	-3.0612539668
YPR137W	-3.0637339399
YOR252W	-3.0656344933
YLR073C	-3.069371393
YML007C-A	-3.070539675
YMR230W	-3.0705975131
YBR252W	-3.0730709813
YPL082C	-3.0755255848
YGL236C	-3.0829889728
YNL308C	-3.0883505889
YGR233C	-3.1019193001
YPR043W	-3.1183566273
YNL002C	-3.1191958953
YGR187C	-3.1242324123
YDR398W	-3.1259443465
YLR344W	-3.1263960465
YEL065W	-3.1318587034
YLR401C	-3.1349767569
YNR067C	-3.1430232911
YCL024W	-3.1663581473
YGL063W	-3.1869348604
YOR145C	-3.1883752763
YPL081W	-3.1886493813
YNR009W	-3.1915474062
YIL127C	-3.2068090769
YLL053C, YLL052C	-3.2071585728
YPL252C	-3.2189402026
YDR120C	-3.2234640759
YLR384C, YLR385C	-3.2288644978
YFR034C	-3.2588295436
YDR449C	-3.2883747686
YHL040C	-3.2979395824
YEL044W	-3.3096306257
YMR093W	-3.3126974209
YBR034C	-3.3217897788
