RepName	halfLife_tani
NM_001040272,	NA
NM_145006,	NA
NM_001045477,	NA
NM_001018116,	NA
NM_001001709,	NA
NM_020822,	NA
NM_020124,	NA
NM_021951,	NA
NM_003177,	NA
NM_001039792,	NA
NM_173689,	NA
NM_178828,	NA
NM_020064,	NA
NM_199358,	NA
NM_001010887,	NA
NM_001001923,	NA
NM_207417,	NA
NM_152571,	NA
NM_213596,	NA
NM_134431,NM_021094,NM_005075,	NA
NM_007191,	NA
NM_002820,NM_198965,NM_198966,NM_198964,	NA
NM_006928,	NA
NM_175078,	NA
NM_152439,NM_032735,	NA
NM_175068,	NA
NM_002258,	NA
NM_173855,	NA
NM_018423,	NA
NM_176887,	NA
NM_003625,	NA
NM_207435,	NA
NM_006105,	NA
NM_176890,	NA
NM_003708,	NA
NM_004693,	NA
NM_023922,	NA
NM_172364,NM_001005766,NM_001005737,	NA
NM_023917,	NA
NM_006741,	NA
NM_033277,	NA
NM_006121,	NA
NM_002289,	NA
NM_080731,NM_080730,NM_001039670,	NA
NM_201550,	NA
NM_002543,	NA
NM_152590,	NA
NM_032680,	NA
NM_174941,	NA
NM_000432,	NA
NM_001005499,	NA
NM_002281,	NA
NM_012064,	NA
NM_002282,	NA
NM_030762,	NA
NM_001008223,	NA
NM_021150,	NA
NM_016293,	NA
NM_016509,	NA
NM_152860,	NA
NM_003034,	NA
NM_020634,	NA
NM_020661,	NA
NM_018050,	NA
NM_023920,	NA
NM_001004134,	NA
NM_021044,	NA
NM_001025232,	NA
NM_004658,	NA
NM_203503,NM_130441,	NA
NM_001733,	NA
NM_021957,	NA
NM_000277,	NA
NM_148897,	NA
NM_000552,	NA
NM_152989,NM_178010,NM_006940,	NA
NM_000192,NM_080717,NM_080718,NM_181486,	NA
NM_001920,NM_133505,NM_133504,NM_133503,NM_133506,NM_133507,	NA
NM_032554,	NA
NM_022652,NM_001946,	NA
NM_007333,NM_002261,	NA
NM_000706,	NA
NM_007210,	NA
NM_003480,	NA
NM_001013698,	NA
NM_005504,	NA
NM_177551,	NA
NM_001038,	NA
NM_023918,	NA
NM_053283,	NA
NM_005555,	NA
NM_016511,	NA
NM_004054,	NA
NM_007035,	NA
NM_020996,	NA
NM_004072,	NA
NM_198992,	NA
NM_020525,	NA
NM_016615,	NA
NM_002442,	NA
NM_033045,	NA
NM_172004,	NA
NM_033123,	NA
NM_000620,	NA
NM_181724,	NA
NM_152589,	NA
NM_006611,	NA
NM_006250,	NA
NM_020698,	NA
NM_014470,	NA
NM_004616,	NA
NM_175053,	NA
NM_153449,	NA
NM_006249,	NA
NM_006025,	NA
NM_018711,	NA
NM_023919,	NA
NM_001012988,	NA
NM_024829,	NA
NM_152638,	NA
NM_018272,	NA
NM_001042403,NM_032147,	NA
NM_145913,	NA
NM_000423,	NA
NM_139137,NM_139136,NM_153748,	NA
NM_001025457,	NA
NM_002272,	NA
NM_002429,NM_001032360,	NA
NM_024685,	NA
NM_176885,	NA
NM_152440,	NA
NM_004950,	NA
NM_020400,	NA
NM_033150,NM_001844,	NA
NM_004664,	NA
NM_033448,	NA
NM_021229,	NA
NM_003806,	NA
NM_002260,	NA
NM_182496,	NA
NM_176884,	NA
NM_133448,	NA
NM_173598,	NA
NM_001175,	NA
NM_004963,	NA
NM_001005493,	NA
NM_144667,	NA
NM_018088,	NA
NM_002864,	NA
NM_198521,	NA
NM_130846,NM_002849,	NA
NM_176888,	NA
NM_000014,	NA
NM_001971,	NA
NM_002283,	NA
NM_013431,	NA
NM_020297,NM_005691,NM_020298,	NA
NM_032369,NM_001040107,	NA
NM_001644,	NA
NM_025114,	NA
NM_002723,	NA
NM_001638,	NA
NM_020142,	NA
NM_021071,	NA
NM_021625,NM_147204,	NA
NM_013244,	NA
NM_058242,	NA
NM_006143,	NA
NM_000834,	NA
NM_213658,NM_002259,NM_213657,NM_007328,	NA
NM_015347,	NA
NM_175834,	NA
NM_003044,	NA
NM_002206,	NA
NM_032606,	NA
NM_014358,	NA
NM_032918,	NA
NM_000900,	NA
NM_181429,	NA
NM_182558,	NA
NM_199353,NM_005039,NM_199354,	NA
NM_006248,	NA
NM_176889,	NA
NM_003774,	NA
NM_203416,NM_004244,	NA
NM_020638,	NA
NM_001004329,	NA
NM_000619,	NA
NM_152321,	NA
NM_005164,	NA
NM_001001395,NM_018640,	NA
NM_000424,	NA
NM_003006,	NA
NM_018018,	NA
NM_153685,	NA
NM_173086,	NA
NM_006843,	NA
NM_001781,	NA
NM_018402,	NA
NM_032489,	NA
NM_012306,	NA
NM_001014336,	NA
NM_002108,	NA
NM_057088,	NA
NM_001013690,	NA
NM_015848,	NA
NM_023921,	NA
NM_144594,	NA
NM_022363,	NA
NM_006018,	NA
NM_013251,NM_001006667,	NA
NM_020373,	NA
NM_001039381,	NA
NM_207434,	NA
NM_175851,NM_025003,NM_001077205,	NA
NM_022570,NM_197948,NM_197947,NM_197949,NM_197950,NM_197954,	NA
NM_004982,	NA
NM_152317,	NA
NM_153026,	NA
NM_145064,	NA
NM_153823,NM_031289,	NA
NM_024730,	NA
NM_006422,	NA
NM_173352,	NA
NM_178539,	NA
NM_005554,	NA
NM_005379,	NA
NM_020370,	NA
NM_173812,	NA
NM_000928,	NA
NM_080747,	NA
NM_033033,	NA
NM_020367,	NA
NM_183378,	NA
NM_144670,	NA
NM_152772,	NA
NM_000924,	NA
NM_002284,	NA
NM_005593,	NA
NM_012404,	NA
NM_031205,NM_001033677,NM_004276,	NA
NM_002469,	NA
NM_012240,	NA
NM_198578,	NA
NM_006152,	NA
NM_002234,	NA
NM_001045547,	NA
NM_199286,	NA
NM_152436,	NA
NM_005337,	NA
NM_004316,	NA
NM_014653,	NA
NM_021191,	NA
NM_153364,	NA
NM_015232,	NA
NM_014191,	NA
NM_005086,	NA
NM_203436,	NA
NM_013269,NM_001004419,	NA
NM_014954,	NA
NM_133489,	NA
NM_054105,	NA
NM_006262,	NA
NM_007334,NM_002262,	NA
NM_001039960,NM_004858,	NA
NM_019844,	NA
NM_003725,	NA
NM_139319,	NA
NM_001039029,	NA
NM_001005490,	NA
NM_178499,	NA
NM_207437,	NA
NM_001004328,	NA
NM_002848,NM_030668,NM_030669,NM_030670,NM_030671,NM_030667,	NA
NM_022658,	NA
NM_002527,	NA
NM_181709,	NA
NM_016584,	NA
NM_002286,	NA
NM_006205,	NA
NM_207436,	NA
NM_207345,	NA
NM_001005183,	NA
NM_152591,	NA
NM_173353,	NA
NM_058173,	NA
NM_173802,	NA
NM_000239,	NA
NM_181788,	NA
NM_024902,	NA
NM_016523,	NA
NM_194450,NM_016184,NM_194447,NM_194448,	NA
NM_003578,	NA
NM_000415,	NA
NM_002465,NM_206820,NM_206819,NM_206821,	NA
NM_080387,	NA
NM_001005915,NM_001982,	NA
NM_014903,	NA
NM_032491,NM_213594,NM_002920,	NA
NM_205852,	NA
NM_020547,	NA
NM_001652,	NA
NM_001037671,	NA
NM_024560,	NA
NM_000020,	NA
NM_032642,NM_030775,	NA
NM_144669,	NA
NM_001651,	NA
NM_181711,	NA
NM_013381,	NA
NM_001039764,	NA
NM_004984,	NA
NM_006446,	NA
NM_173596,	NA
NM_001423,	NA
NM_032834,	NA
NM_007264,	NA
NM_000719,	NA
NM_015267,	NA
NM_005042,	NA
NM_000217,	NA
NM_001917,	NA
NM_005810,	NA
NM_198520,	NA
NM_174873,NM_174872,NM_170683,NM_016318,NM_170682,NM_012226,	NA
NM_138371,	NA
NM_152759,	NA
NM_152323,	NA
NM_024865,	NA
NM_006183,	NA
NM_019854,	NA
NM_001031748,	NA
NM_052907,	NA
NM_005538,	NA
NM_201435,NM_032573,	NA
NM_001005494,	NA
NM_001005280,	NA
NM_001025233,	NA
NM_173591,	NA
NM_182608,	NA
NM_194286,	NA
NM_206899,	NA
NM_001032409,NM_002534,NM_016816,	NA
NM_001005243,	NA
NM_030572,	NA
NM_001005497,	NA
NM_005430,	NA
NM_153022,	NA
NM_005639,	NA
NM_173593,	NA
NM_152435,	NA
NM_182559,	NA
NM_004416,	NA
NM_017417,	NA
NM_004764,	NA
NM_139241,	NA
NM_001008394,	NA
NM_138337,NM_201623,	NA
NM_001025466,	NA
NM_001005518,	NA
NM_000616,	NA
NM_007197,	NA
NM_002562,	NA
NM_000486,	NA
NM_175874,	NA
NM_005269,	NA
NM_001013620,	NA
NM_033328,	NA
NM_002831,NM_080548,	NA
NM_030765,	NA
NM_015394,	NA
NM_001005182,	NA
NM_001005203,	NA
NM_001017523,NM_001018072,NM_152322,	NA
NM_030817,	NA
NM_004570,	NA
NM_182530,	NA
NM_213655,	NA
NM_175038,NM_001843,	NA
NM_017564,	NA
NM_001975,	NA
NM_054104,	NA
NM_152442,	NA
NM_013377,	NA
NM_173860,	NA
NM_031435,	NA
NM_001007033,	NA
NM_001004330,	NA
NM_001032731,NM_002535,NM_016817,	NA
NM_002235,	NA
NM_032165,	NA
NM_005123,	NA
NM_001013635,	NA
NM_001039898,	NA
NM_001029874,	NA
NM_001005519,	NA
NM_177405,NM_017424,	NA
NM_001001694,	NA
NM_004121,	NA
NM_033016,NM_002608,	NA
NM_002854,	NA
NM_207475,	NA
NM_001039784,	NA
NM_001008496,	NA
NM_001001663,	NA
NM_015370,	NA
NM_145174,	NA
NM_020530,	NA
NM_145912,	NA
NM_001010859,	NA
NM_001002862,NM_198440,	NA
NM_006498,	NA
NM_013356,	NA
NM_199283,	NA
NM_001887,	NA
NM_025045,	NA
NM_182486,NM_031910,	NA
NM_138415,	NA
NM_006477,NM_001007279,	NA
NM_174932,	NA
NM_203377,NM_203378,NM_005368,	NA
NM_001037666,	NA
NM_198856,NM_022785,	NA
NM_014227,	NA
NM_015166,NM_139202,	NA
NM_002872,	NA
NM_182895,NM_153334,	NA
NM_001001794,	NA
NM_013313,	NA
NM_001008572,NM_012263,	NA
NM_178552,	NA
NM_016335,	NA
NM_000106,NM_001025161,	NA
NM_145641,NM_030644,NM_145642,NM_145639,NM_145640,NM_014349,	NA
NM_203375,	NA
NM_153609,	NA
NM_080740,	NA
NM_207644,	NA
NM_001001693,	NA
NM_006605,	NA
NM_001014440,	NA
NM_031890,	NA
NM_003277,	NA
NM_013378,	NA
NM_005315,	NA
NM_014406,	NA
NM_174975,	NA
NM_000487,	NA
NM_001051,	NA
NM_006071,	NA
NM_006078,	NA
NM_052945,	NA
NM_016449,	NA
NM_007068,	NA
NM_001004053,	NA
NM_175878,	NA
NM_133642,NM_004737,	NA
NM_148674,	NA
NM_152855,NM_020070,	NA
NM_001037814,	NA
NM_001006606,	NA
NM_004861,	NA
NM_138814,	NA
NM_004981,NM_152868,	NA
NM_152509,	NA
NM_173050,	NA
NM_080764,	NA
NM_001670,	NA
NM_145042,	NA
NM_001005239,	NA
NM_004173,	NA
NM_001039473,	NA
NM_006941,	NA
NM_032561,	NA
NM_000878,	NA
NM_145660,NM_030643,	NA
NM_152511,	NA
NM_080839,NM_199127,	NA
NM_000185,	NA
NM_000407,	NA
NM_001013675,	NA
NM_001039570,NM_001039571,NM_153379,	NA
NM_020437,	NA
NM_019601,	NA
NM_201565,	NA
NM_152612,	NA
NM_021822,	NA
NM_181335,NM_001017526,	NA
NM_001039899,	NA
NM_013416,NM_000631,	NA
NM_145298,NM_001006666,	NA
NM_000355,	NA
NM_139124,NM_016431,NM_012324,	NA
NM_021115,	NA
NM_022141,	NA
NM_003614,	NA
NM_013385,	NA
NM_001017437,	NA
NM_182527,	NA
NM_001044370,	NA
NM_133455,	NA
NM_000675,	NA
NM_001097,	NA
NM_021096,NM_001003406,	NA
NM_145343,NM_003661,	NA
NM_018995,	NA
NM_024588,	NA
NM_030642,	NA
NM_138435,	NA
NM_002409,	NA
NM_145699,	NA
NM_152613,	NA
NM_001039948,NM_133454,	NA
NM_006953,	NA
NM_018957,	NA
NM_005446,	NA
NM_001008494,	NA
NM_001886,	NA
NM_001029950,	NA
NM_152426,	NA
NM_024866,	NA
NM_145738,NM_145731,NM_004711,	NA
NM_001013618,	NA
NM_207478,	NA
NM_002688,	NA
NM_001018060,NM_144704,	NA
NM_004810,	NA
NM_001197,	NA
NM_001012986,	NA
NM_004914,	NA
NM_181773,	NA
NM_000343,	NA
NM_001002034,	NA
NM_031481,	NA
NM_152510,	NA
NM_001013676,	NA
NM_000395,	NA
NM_000496,	NA
NM_014310,	NA
NM_145733,NM_019106,	NA
NM_005940,	NA
NM_016327,	NA
NM_006604,	NA
NM_207474,	NA
NM_017584,	NA
NM_007128,	NA
NM_015381,	NA
NM_032262,	NA
NM_138433,	NA
NM_030641,	NA
NM_001010902,	NA
NM_032608,	NA
NM_005297,	NA
NM_018452,	NA
NM_001013682,	NA
NM_033125,	NA
NM_182701,	NA
NM_001024460,NM_018399,NM_078625,	NA
NM_198283,	NA
NM_001901,	NA
NM_148959,	NA
NM_015234,	NA
NM_052923,	NA
NM_206922,	NA
NM_153487,	NA
NM_080743,	NA
NM_003649,NM_004032,	NA
NM_182539,	NA
NM_024919,	NA
NM_005320,	NA
NM_017770,	NA
NM_054114,NM_138810,NM_152133,	NA
NM_031460,	NA
NM_173672,	NA
NM_005325,	NA
NM_005577,	NA
NM_004610,	NA
NM_012391,	NA
NM_001031699,	NA
NM_001017373,NM_152552,	NA
NM_145027,	NA
NM_173563,	NA
NM_002944,	NA
NM_152738,	NA
NM_001040179,NM_032503,	NA
NM_130900,	NA
NM_181310,NM_052962,NM_181309,	NA
NM_002119,	NA
NM_003533,	NA
NM_022726,	NA
NM_145316,	NA
NM_006073,	NA
NM_153699,	NA
NM_020939,	NA
NM_016593,	NA
NM_005942,NM_138928,NM_005943,	NA
NM_000846,	NA
NM_021572,	NA
NM_019036,NM_001042406,	NA
NM_004665,NM_078488,	NA
NM_001001705,	NA
NM_032511,	NA
NM_003296,	NA
NM_006632,	NA
NM_145025,	NA
NM_001012418,	NA
NM_030820,	NA
NM_173559,	NA
NM_001003760,	NA
NM_001037729,	NA
NM_000322,	NA
NM_173561,	NA
NM_018643,	NA
NM_052816,	NA
NM_001033080,NM_014626,	NA
NM_152990,	NA
NM_181714,	NA
NM_001001706,	NA
NM_003247,	NA
NM_024807,	NA
NM_000847,	NA
NM_170724,NM_138694,	NA
NM_214462,	NA
NM_001010923,	NA
NM_003547,	NA
NM_207582,	NA
NM_177483,NM_001503,	NA
NM_000841,	NA
NM_153003,	NA
NM_033057,	NA
NM_018965,	NA
NM_005835,	NA
NM_001563,	NA
NM_001010876,	NA
NM_016588,	NA
NM_001013732,	NA
NM_003643,	NA
NM_207501,	NA
NM_005618,	NA
NM_005323,	NA
NM_032115,	NA
NM_016083,NM_033181,	NA
NM_145176,	NA
NM_052961,NM_138718,	NA
NM_138733,	NA
NM_024581,	NA
NM_002290,	NA
NM_175922,	NA
NM_153840,NM_025048,	NA
NM_005299,	NA
NM_001037498,	NA
NM_001010903,	NA
NM_144980,	NA
NM_001832,	NA
NM_198586,	NA
NM_138327,	NA
NM_000493,	NA
NM_002125,	NA
NM_006061,	NA
NM_207497,	NA
NM_001264,	NA
NM_007073,NM_147147,	NA
NM_001037728,	NA
NM_001037499,	NA
NM_153235,	NA
NM_054111,	NA
NM_030908,	NA
NM_002098,	NA
NM_170771,NM_022568,	NA
NM_002042,	NA
NM_016571,	NA
NM_001012279,	NA
NM_014070,	NA
NM_153612,	NA
NM_005068,	NA
NM_016135,	NA
NM_014432,	NA
NM_145740,	NA
NM_000948,	NA
NM_175747,	NA
NM_004666,	NA
NM_178174,	NA
NM_003546,	NA
NM_152688,	NA
NM_015864,	NA
NM_178012,	NA
NM_015718,	NA
NM_030568,	NA
NM_003058,NM_153191,	NA
NM_000863,	NA
NM_207499,	NA
NM_004562,NM_013988,NM_013987,	NA
NM_002511,	NA
NM_005074,	NA
NM_018679,	NA
NM_148963,	NA
NM_005084,	NA
NM_004752,	NA
NM_001131,NM_170609,	NA
NM_000129,	NA
NM_002031,	NA
NM_021813,	NA
NM_052872,	NA
NM_002418,NM_001040109,	NA
NM_005822,	NA
NM_015293,NM_033071,NM_133650,NM_182961,	NA
NM_198081,	NA
NM_001025290,	NA
NM_021635,	NA
NM_016929,	NA
NM_020737,	NA
NM_004155,	NA
NM_207500,	NA
NM_003967,	NA
NM_003535,	NA
NM_005907,	NA
NM_016356,	NA
NM_014841,	NA
NM_002124,	NA
NM_001037497,	NA
NM_001012974,	NA
NM_014809,	NA
NM_170745,	NA
NM_014702,	NA
NM_015553,	NA
NM_032744,	NA
NM_021062,	NA
NM_000324,	NA
NM_031924,	NA
NM_207502,	NA
NM_002630,	NA
NM_015687,	NA
NM_001007531,	NA
NM_173558,	NA
NM_001546,	NA
NM_005284,	NA
NM_001446,	NA
NM_032538,	NA
NM_003996,NM_001509,	NA
NM_025002,	NA
NM_006789,	NA
NM_020804,	NA
NM_005588,	NA
NM_001011540,	NA
NM_198153,	NA
NM_001010870,	NA
NM_002062,	NA
NM_173560,	NA
NM_198239,NM_003880,NM_130396,	NA
NM_206813,	NA
NM_030949,	NA
NM_022138,	NA
NM_032784,	NA
NM_003540,	NA
NM_138569,	NA
NM_014942,	NA
NM_003381,NM_194435,	NA
NM_002754,	NA
NM_032602,	NA
NM_025059,	NA
NM_005495,	NA
NM_001010905,	NA
NM_203395,	NA
NM_080723,	NA
NM_001624,	NA
NM_173516,	NA
NM_001009991,	NA
NM_001039892,	NA
NM_001039791,	NA
NM_006672,NM_153320,	NA
NM_170610,	NA
NM_001031743,NM_178823,	NA
NM_000914,NM_001008505,NM_001008503,NM_001008504,	NA
NM_145028,	NA
NM_001013719,	NA
NM_003523,	NA
NM_002667,	NA
NM_153344,	NA
NM_001010873,	NA
NM_001013734,	NA
NM_001526,	NA
NM_020482,	NA
NM_133367,	NA
NM_019842,	NA
NM_012454,NM_001010927,	NA
NM_014936,	NA
NM_175067,	NA
NM_003221,	NA
NM_001039903,	NA
NM_032030,	NA
NM_001039528,	NA
NM_001029884,	NA
NM_153711,	NA
NM_005604,	NA
NM_153020,	NA
NM_015345,	NA
NM_001033564,	NA
NM_153362,	NA
NM_001040214,	NA
NM_198392,NM_003206,	NA
NM_001017361,	NA
NM_002121,	NA
NM_000838,	NA
NM_052904,	NA
NM_004828,	NA
NM_000301,	NA
NM_025218,	NA
NM_152410,	NA
NM_000865,	NA
NM_001955,	NA
NM_030960,	NA
NM_032532,	NA
NM_002190,	NA
NM_003764,	NA
NM_022047,	NA
NM_138409,	NA
NM_207409,	NA
NM_175057,	NA
NM_145026,	NA
NM_153036,	NA
NM_004367,NM_031409,	NA
NM_001037231,	NA
NM_182548,	NA
NM_001858,	NA
NM_153370,	NA
NM_003531,	NA
NM_182757,	NA
NM_000426,	NA
NM_001004322,	NA
NM_003269,	NA
NM_003447,	NA
NM_207410,	NA
NM_172238,	NA
NM_006998,	NA
NM_019111,	NA
NM_030948,	NA
NM_004271,	NA
NM_001008783,	NA
NM_000409,	NA
NM_005586,	NA
NM_002526,	NA
NM_207498,	NA
NM_025107,	NA
NM_001198,NM_182907,	NA
NM_153838,	NA
NM_001040274,	NA
NM_001704,	NA
NM_001001346,	NA
NM_007058,	NA
NM_000125,	NA
NM_012367,	NA
NM_153839,	NA
NM_001371,	NA
NM_018960,	NA
NM_030615,NM_005355,	NA
NM_006877,	NA
NM_018665,	NA
NM_000045,	NA
NM_001732,	NA
NM_182645,NM_153453,	NA
NM_014464,	NA
NM_001010886,	NA
NM_001010852,	NA
NM_181744,NM_001030051,	NA
NM_005021,	NA
NM_052913,	NA
NM_138296,	NA
NM_001010919,	NA
NM_138574,	NA
NM_001039725,NM_173676,	NA
NM_018974,	NA
NM_181337,	NA
NM_005936,NM_001040001,NM_001040000,	NA
NM_152880,NM_152882,NM_152881,NM_002821,	NA
NM_002127,	NA
NM_001010892,	NA
NM_001013683,	NA
NM_032471,NM_181794,NM_181795,	NA
NM_020340,	NA
NM_001039527,	NA
NM_005865,	NA
NM_002377,	NA
NM_002460,	NA
NM_006581,	NA
NM_002122,	NA
NM_001009994,	NA
NM_021968,	NA
NM_031949,	NA
NM_053278,	NA
NM_001010872,	NA
NM_001039704,	NA
NM_005763,	NA
NM_007009,	NA
NM_006989,	NA
NM_001008745,	NA
NM_207366,	NA
NM_019841,	NA
NM_198403,	NA
NM_001001317,	NA
NM_178827,	NA
NM_181538,	NA
NM_001007224,NM_024711,	NA
NM_001001658,	NA
NM_001024613,	NA
NM_022143,	NA
NM_000446,	NA
NM_205855,	NA
NM_000777,	NA
NM_176813,	NA
NM_020144,	NA
NM_022150,	NA
NM_001005328,	NA
NM_181722,	NA
NM_207367,	NA
NM_001003702,	NA
NM_022444,	NA
NM_207503,	NA
NM_130768,	NA
NM_139316,NM_001635,	NA
NM_001040003,	NA
NM_031468,NM_001017440,	NA
NM_001024677,	NA
NM_015852,	NA
NM_002192,	NA
NM_012450,	NA
NM_021223,	NA
NM_016188,	NA
NM_005232,	NA
NM_001001661,	NA
NM_001024603,	NA
NM_138295,	NA
NM_015464,	NA
NM_138693,	NA
NM_000665,NM_015831,	NA
NM_001032389,	NA
NM_176817,	NA
NM_006193,	NA
NM_000420,	NA
NM_032625,	NA
NM_001004323,	NA
NM_005924,	NA
NM_003378,	NA
NM_001034844,	NA
NM_145695,NM_004080,	NA
NM_152898,	NA
NM_198508,	NA
NM_024637,	NA
NM_001185,	NA
NM_144727,	NA
NM_030661,NM_153631,NM_153632,	NA
NM_001008270,	NA
NM_005221,	NA
NM_152703,	NA
NM_014020,	NA
NM_015689,	NA
NM_003391,	NA
NM_017439,	NA
NM_022728,	NA
NM_030647,	NA
NM_002991,	NA
NM_001883,	NA
NM_080871,	NA
NM_001013725,	NA
NM_000790,	NA
NM_001005276,	NA
NM_001008742,	NA
NM_182634,	NA
NM_153620,NM_005522,	NA
NM_017460,	NA
NM_139175,	NA
NM_001045475,	NA
NM_000111,	NA
NM_052933,	NA
NM_003014,	NA
NM_172078,NM_172080,NM_172079,NM_001220,NM_172083,NM_172081,NM_172082,NM_172084,	NA
NM_000927,	NA
NM_001037763,	NA
NM_016945,	NA
NM_002711,	NA
NM_152913,	NA
NM_033054,	NA
NM_001018058,NM_012252,	NA
NM_006072,	NA
NM_002141,	NA
NM_178125,	NA
NM_130840,NM_130841,NM_020632,	NA
NM_001637,	NA
NM_152782,NM_001030019,	NA
NM_004956,	NA
NM_024636,	NA
NM_173677,	NA
NM_138403,	NA
NM_000940,	NA
NM_006735,	NA
NM_001013685,	NA
NM_012301,	NA
NM_006682,	NA
NM_024498,	NA
NM_014817,	NA
NM_032952,NM_032953,NM_032951,NM_032954,	NA
NM_198085,	NA
NM_173681,	NA
NM_178176,	NA
NM_000765,	NA
NM_013389,	NA
NM_005045,NM_173054,	NA
NM_198853,	NA
NM_018849,NM_018850,NM_000443,	NA
NM_175884,	NA
NM_152774,	NA
NM_130843,NM_130842,NM_002847,	NA
NM_182827,	NA
NM_001004320,	NA
NM_005020,	NA
NM_018059,	NA
NM_152706,	NA
NM_198956,NM_182700,	NA
NM_173537,	NA
NM_198285,	NA
NM_001031690,NM_014690,	NA
NM_002607,NM_033023,	NA
NM_001013722,	NA
NM_017984,	NA
NM_018646,	NA
NM_002889,	NA
NM_007356,	NA
NM_000162,NM_033508,NM_033507,	NA
NM_018970,	NA
NM_032415,	NA
NM_182762,	NA
NM_006408,	NA
NM_001024607,	NA
NM_012431,	NA
NM_181775,	NA
NM_001003806,NM_001003799,	NA
NM_013252,	NA
NM_006188,	NA
NM_198151,NM_001039372,	NA
NM_198571,	NA
NM_001742,	NA
NM_004968,NM_022307,	NA
NM_138811,	NA
NM_001039459,NM_014800,NM_130442,	NA
NM_019102,	NA
NM_000193,	NA
NM_198098,	NA
NM_002770,	NA
NM_019644,	NA
NM_145268,	NA
NM_198570,	NA
NM_173682,	NA
NM_152999,NM_001040666,NM_001040665,	NA
NM_001305,	NA
NM_001008749,	NA
NM_001013029,NM_000596,	NA
NM_001045546,	NA
NM_004668,	NA
NM_001029866,	NA
NM_002736,	NA
NM_198284,	NA
NM_012269,	NA
NM_016116,NM_145872,	NA
NM_012447,	NA
NM_153345,	NA
NM_001004685,	NA
NM_000501,	NA
NM_015660,	NA
NM_001040105,	NA
NM_025031,	NA
NM_021955,	NA
NM_001427,	NA
NM_130759,	NA
NM_000492,	NA
NM_004411,	NA
NM_002652,	NA
NM_001868,	NA
NM_138290,	NA
NM_016944,	NA
NM_000230,	NA
NM_133463,	NA
NM_176883,	NA
NM_006774,	NA
NM_198924,	NA
NM_203393,	NA
NM_002649,	NA
NM_001039682,	NA
NM_000083,	NA
NM_012365,	NA
NM_013997,NM_013996,NM_003182,NM_013998,	NA
NM_013322,	NA
NM_021116,	NA
NM_018384,	NA
NM_178829,	NA
NM_005989,	NA
NM_144648,	NA
NM_005824,NM_001031692,	NA
NM_175887,	NA
NM_000441,	NA
NM_001989,	NA
NM_001039706,	NA
NM_182489,	NA
NM_018980,	NA
NM_007252,	NA
NM_002523,	NA
NM_176882,	NA
NM_006658,	NA
NM_152701,	NA
NM_199136,	NA
NM_005295,	NA
NM_000905,	NA
NM_018487,	NA
NM_001004488,	NA
NM_080928,	NA
NM_018334,	NA
NM_138445,	NA
NM_024070,	NA
NM_182595,	NA
NM_001002840,NM_018991,	NA
NM_133457,	NA
NM_000739,NM_001006628,NM_001006630,NM_001006629,NM_001006626,NM_001006631,NM_001006627,NM_001006632,	NA
NM_022742,	NA
NM_173564,	NA
NM_001005281,	NA
NM_001031618,	NA
NM_017781,	NA
NM_005856,	NA
NM_173678,	NA
NM_173059,NM_003386,	NA
NM_005222,	NA
NM_005435,	NA
NM_004445,	NA
NM_032599,	NA
NM_001458,	NA
NM_152750,	NA
NM_012369,	NA
NM_152745,	NA
NM_175571,	NA
NM_020879,	NA
NM_175064,	NA
NM_001001659,	NA
NM_001129,	NA
NM_181646,	NA
NM_182504,	NA
NM_001004135,	NA
NM_133468,	NA
NM_080385,	NA
NM_002769,	NA
NM_012172,NM_033506,	NA
NM_001005480,	NA
NM_001039906,	NA
NM_000265,	NA
NM_001001656,	NA
NM_001001667,	NA
NM_016087,NM_057168,	NA
NM_177437,	NA
NM_000603,	NA
NM_016616,	NA
NM_203308,	NA
NM_001061,NM_030984,	NA
NM_181791,	NA
NM_022479,	NA
NM_176881,	NA
NM_152744,	NA
NM_012449,	NA
NM_032643,NM_002200,	NA
NM_153236,	NA
NM_001118,	NA
NM_182684,NM_030570,NM_182683,	NA
NM_001091,	NA
NM_153363,	NA
NM_033128,	NA
NM_207172,NM_207173,	NA
NM_005631,	NA
NM_012281,	NA
NM_001039756,	NA
NM_001004351,	NA
NM_000823,NM_001009824,	NA
NM_145292,	NA
NM_001039350,NM_001936,NM_130797,	NA
NM_178559,	NA
NM_145304,	NA
NM_003117,NM_153189,	NA
NM_001008747,	NA
NM_024012,	NA
NM_182596,	NA
NM_016943,	NA
NM_006060,	NA
NM_001003795,	NA
NM_057096,NM_022820,NM_057095,	NA
NM_058177,NM_178423,NM_178425,NM_058176,NM_014707,	NA
NM_020369,	NA
NM_002851,	NA
NM_182546,	NA
NM_152793,	NA
NM_014411,	NA
NM_020299,	NA
NM_001039212,	NA
NM_000840,	NA
NM_032944,NM_031414,	NA
NM_001039755,	NA
NM_001869,	NA
NM_153247,NM_001040661,	NA
NM_000799,	NA
NM_194300,	NA
NM_178272,NM_013439,NM_178273,	NA
NM_018326,	NA
NM_139247,	NA
NM_173849,	NA
NM_016150,	NA
NM_003317,	NA
NM_001004731,	NA
NM_002471,	NA
NM_001005465,	NA
NM_003982,	NA
NM_033423,	NA
NM_138791,	NA
NM_001042518,NM_175739,	NA
NM_024734,	NA
NM_199047,	NA
NM_033400,	NA
NM_174978,	NA
NM_173850,	NA
NM_032459,NM_005864,	NA
NM_005407,	NA
NM_003049,	NA
