gene	comName	lfc_interaction	padj_interaction	log2FoldChange_Stress_Vs_NoStress_WT	log2FoldChange_Stress_Vs_NoStress_KO	padj_Stress_Vs_NoStress_WT	padj_Stress_Vs_NoStress_KO	stressGene	mutantDep	04NB70_02834AAA_TTAACT	05NB70_02835AAA_TGCACG	06NB70_02836AAA_TATGTC	07NB70_02837AAA_CCTAAG	08NB70_02838AAA_GTGTAG	09NB70_02839AAA_GGAGGT	01NB70_02831AAA_TCAGGA	02NB70_02832AAA_GATCAC	03NB70_02833AAA_GTCAGG	10NB70_02840AAA_GGCTGC	11NB70_02841AAA_TGTGCA	12NB70_02842AAA_CCGCAA
4900	YJL155C	FBP26	-0.726905316291632	0.608076185421813	2.15540979264257	1.42700120935604	8.70661608584416e-05	0.0120568436316907	Upregulated	-	1343.48862461345	185.941699391467	945.409615850479	200.160249040022	545.720995795791	209.81492848729	285.016075485295	926.666410240024	244.52552522395	541.994237842696	198.746501758592	567.125995388056
4902	YJL153C	INO1	0.637857015955762	1	2.51113780760664	3.14328388017866	9.52719974263285e-06	9.57762115409921e-43	Upregulated	-	486.533791416219	132.815499565333	862.571221137572	108.78274404349	945.853774124547	92.7089218897329	87.2498190261106	781.21497369602	151.667730835108	930.562414511459	93.5845178183659	774.230907316417
4909	YJL148W	RPA34	1.0529090399445	0.18865972442186	-2.37932684913168	-1.32424372482463	8.41305720022596e-05	0.0392450728880935	Downregulated	-	388.942093870067	1178.99297306457	191.974692509277	1274.06349823736	505.332006433969	1443.08756046782	1836.12396928282	246.329045760006	1261.31837378177	555.335634466516	1383.50720156223	594.591521342713
4913	YJL144W		-0.901749127994737	1	5.90043244548051	5.00677372736768	1.31042819658952e-38	1.11126034720072e-45	Upregulated	-	966.656449416997	13.2815499565333	669.281633474122	12.1836673328709	618.984743940493	28.0566474139981	13.5721940707283	588.843718912015	9.28577943888418	680.411227814831	14.4718326523246	417.179069905874
4915	YJL142C	IRC9	-1.00451670685207	0.658381717560427	2.5697173822507	1.56786666065221	9.87331043170269e-05	0.762338166820537	Upregulated	-	106.852223590678	20.4331537792821	94.6724511004652	23.4970727133939	47.9032199407665	10.978688118521	17.4499638052221	137.240468352004	18.5715588777684	58.3686102292134	20.2605657132545	60.8695440076186
4916	YJL141C	YAK1	-0.697661229569373	0.150957457387258	2.91397659551215	2.21166591699165	8.4624731453764e-26	2.80829184021279e-24	Upregulated	-	3546.78147505323	438.2911485656	3585.71908543012	567.410792930845	2702.30517195265	594.069012635525	519.62114442217	3503.73742707209	437.979263534037	2702.46665361258	491.077521335549	2338.2812637073
4925	YJL133C-A		-1.47923942603074	0.00478774893970324	2.92231618040895	1.43537592391153	4.70081357328706e-11	0.0998662351193068	Upregulated	Less upregulated	1023.64430199869	191.049987836287	1718.56796650428	174.922652421932	531.631813460272	141.503091305382	212.307892963536	1945.99946150405	208.930037374894	396.906549558651	157.260581488594	374.867313705456
4939	YJL122W	ALB1	1.2783374230789	0.00107782135171116	-3.82735798257664	-2.54072407598395	7.75792000332033e-28	1.51733048673362e-37	Downregulated	Less downregulated	153.867201970576	1482.42530668691	98.6171365629846	1351.51681199632	226.366196190681	1260.10942515913	1766.32411406193	92.6666410240024	1654.41637002786	240.145139228764	1449.11284291944	239.766618469034
4943	YJL118W		1.1788343793036	0.0424692462268767	-2.25810843635796	-1.08704857196827	0.00018255732613122	1	Downregulated	Less downregulated	98.3040457034234	632.40610946878	132.804410571486	504.751932361795	266.755185552504	557.473385573789	470.179580307374	170.084341120004	792.386512118116	256.821885008539	566.331051127637	252.385914177931
4954	YJL109C	UTP10	0.533965285683612	1	-2.92765001242126	-2.39831243541718	9.76304421059688e-17	1.60877896985502e-34	Downregulated	-	931.039041553438	10182.8621859052	1345.13774271911	9460.61768397426	1534.78159574927	7980.28640792938	7874.7808883233	1296.15997888003	8841.60965572422	1676.8467881564	9255.21937558335	1912.93676716626
4955	YJL108C	PRM10	-5.49947952676418	7.81905365477e-46	6.07094708817126	0.572070089297812	5.26245503319893e-92	1	Upregulated	Less upregulated	5728.70388077486	129.750526498441	8204.94576204032	36.5510019986127	70.4459116775978	25.6169389432157	92.0970311942279	7795.7278005762	97.5006841082839	42.5257017384269	49.2042310179037	56.4156749338904
4956	YJL107C		-4.84343221137781	9.61440276549822e-58	6.04859594881535	1.20416736871518	1.57885936644433e-116	1	Upregulated	Less upregulated	8316.66473614108	112.382345786051	9722.33476995611	30.4591683321773	86.4136516578534	39.0353355325191	121.180304202931	8209.79519654421	162.501140180473	95.057450944719	45.3450756439505	85.3658239131236
4957	YJL106W	IME2	-0.91850475476234	0.104784827731663	2.59252246626527	1.66753151324577	7.88301423010573e-11	0.00117711268397053	Upregulated	-	682.429534665794	99.1007958295179	781.047721578838	108.78274404349	341.897491341942	95.1486303605154	143.477480176271	690.894323584018	109.881723360129	381.897478356853	114.809872375109	305.090031550381
4961	YJL103C	GSM1	-1.23333654142493	0.00285231037793726	1.7358129361044	0.493462608097077	0.0287759326127887	1	Upregulated	Less upregulated	487.24613957349	165.508545612185	415.506868718709	158.387675327322	216.034129144633	158.581050600859	151.233019645258	516.118000640013	102.143573827726	249.31734940764	165.943681079989	222.693453686409
4967	YJL098W	SAP185	0.527494913099939	1	-2.721420465251	-2.19814637548682	2.98394540344495e-19	3.86940107743794e-17	Downregulated	-	221.540276911338	1512.05337966687	245.885393830375	1401.12174328015	318.415520782742	1872.47625132553	1544.32179676216	214.658168448006	1391.31928592615	355.214685109213	1611.19736862548	401.590528147825
4976	YJL089W	SIP4	-1.72602624849226	0.0228947877790009	3.1571546164504	1.42275760350795	4.64552429903464e-08	0.813660313593701	Upregulated	Less upregulated	160.990683543288	31.6713883578872	289.276933918088	45.253621522092	93.9278822367971	28.0566474139981	31.0221578759504	358.936609536009	26.3097084101718	95.057450944719	45.3450756439505	135.84300674871
4977	YJL088W	ARG3	-0.563162349691921	1	1.84507257284321	1.27489232098545	0.0141498875952515	0.835836879631431	Upregulated	-	297.049181582084	81.7326151171282	269.553506605491	112.263791852882	307.144174914327	92.7089218897329	102.760897964086	409.375414144011	83.5720149499576	248.483512118651	136.035226931851	284.305309206316
4997	YJL070C		-0.971128611309106	0.0842415255054235	1.99211487675149	1.01647463796458	0.000481059581831775	1	Upregulated	-	789.994106413743	143.032076454974	678.485899553334	207.992606611153	390.739990105076	193.956823427204	234.605068936875	760.10105548802	176.429809338799	354.380847820224	164.014103393012	414.209823856722
4998	YJL069C	UTP18	1.4948738708486	3.25382680200925e-05	-3.18321038777897	-1.68614702614867	2.09837827488188e-17	8.5089818087866e-09	Downregulated	Less downregulated	266.418210819423	1887.0017515167	159.102313654949	2099.07182906319	582.352869868142	1989.58225792308	2288.85358578497	235.772086656006	1795.25069151761	600.362848071909	1843.71147990616	682.184279792701
5001	YJL066C	MPM1	-0.635043329100245	0.813637699863416	1.67646121099252	1.0375294354283	0.0470244857271828	1	Upregulated	-	1112.68782165759	238.046241528636	762.639189420414	288.92696817951	622.741859229965	275.687057198416	335.427082033714	839.864746496022	267.73997382116	560.338658200449	283.647919985563	581.972225633817
5011	YJL057C	IKS1	-1.08099430369648	0.0146166507816041	2.66625870824755	1.58109279685071	9.41440015337552e-11	4.85295162794428e-05	Upregulated	Less upregulated	1682.56634747454	184.920041702503	1429.29103258619	239.322036895679	704.459116775978	243.970847078245	285.985517918918	1271.52707430403	212.025297187855	717.100068530336	219.007067471846	703.711313649054
5018	YJL051W	IRC8	0.451165971700257	1	-1.68859280987873	-1.24253377551328	0.00305822978672853	0.368464447956467	Downregulated	-	255.732988460355	857.170801040882	286.647143609742	687.506942354859	290.237156111703	645.302890521957	803.667777473841	280.345913984007	964.173431737474	306.852122347865	738.063465268556	289.501489792332
5019	YJL050W	MTR4	0.548551512670568	0.843363581202904	-2.04480536003772	-1.49752987572652	1.64240318398279e-06	4.88826319161358e-05	Downregulated	-	963.094708630641	3316.30085837748	725.822125103567	3716.01853652563	1224.81958436783	4081.63227161903	3619.89804714997	768.31202368002	3115.37900174564	1454.2122319964	3510.86660145395	1372.53398622057
5043	YJL033W	HCA4	0.567999713579296	1	-2.80484325305603	-2.23934429170281	9.52322444816418e-11	1.30489498276246e-22	Downregulated	-	243.623069786745	1870.65522849327	272.183296913838	2005.95380016196	380.407923059028	2148.16330852394	1558.86343326651	164.219363840004	1275.24704294009	506.139234416179	1962.38050765522	423.117562004178
5069	YJL010C	NOP9	0.526996341358576	1	-2.10935084480631	-1.58195234275333	1.45685226830365e-05	9.27711252083875e-05	Downregulated	-	251.458899516728	816.304493482318	209.068329513527	984.2662681055	287.419319644599	1057.61362208419	1120.67545326871	194.717245696005	869.768007442151	340.205613907415	928.126867435753	374.125002193168
5082	YJR002W	MPP10	0.490967110908492	1	-1.83556704808386	-1.34734810532492	0.00633673929443053	0.02738450072699	Downregulated	-	565.60443687332	1818.5506863561	611.426246690505	1964.18122644926	743.908827315433	2196.95747793959	2216.14540326321	402.33744140801	1546.08227657422	928.894739933482	2257.60589376264	878.154519036741
5089	YJR008W	MHO1	-1.24954046125507	0.0230722502278129	3.3706799824824	2.12245826593367	3.55961883978922e-16	7.37462044857123e-07	Upregulated	Less upregulated	551.357473727897	32.6930460468513	433.915400877132	63.5291225213983	224.487638545945	45.1346067094752	50.4110065484195	418.759377792011	52.6194168203437	245.148162962696	49.2042310179037	232.343503346154
5118	YJR036C	HUL4	-0.93688608865906	0.207494758261779	1.82661475062485	0.884469400050174	0.0123483694988724	1	Upregulated	-	338.365374703813	79.6892997392	327.408893389109	115.744839662274	170.948745670971	82.9500880066032	97.9136857959686	245.156050304006	75.8338654175541	210.960834114157	110.950717001155	199.68179680548
5123	YJR041C	URB2	0.404971304665722	1	-1.71223695249033	-1.31178305355317	0.0301085610154156	0.0945286188528915	Downregulated	-	577.71435554693	2891.29125976841	758.694503957895	2877.08601446223	1007.84617640083	2246.97150159063	2301.45633742207	925.493414784024	2135.72927094336	1056.47184514876	2868.31723169074	1195.12153478373
5132	YJR048W	CYC1	0.941647773762287	0.0726626951358978	-1.90220763041641	-0.969627412357677	0.00176799991866069	1	Downregulated	-	96.8793493888811	352.471902692615	128.859725108967	328.088756035167	169.070188026235	318.381955437109	432.371325396059	117.299545600003	479.765271009016	163.432108641798	285.577497672539	149.946925482182
5147	YJR059W	PTK2	-1.13710899118663	0.00016373131545119	2.96051433427951	1.82008390539126	1.09397359367605e-21	7.3439553668331e-14	Upregulated	Less upregulated	6359.84434811713	900.080423977374	7422.58314530731	663.139607689117	2425.2179193541	706.295602291518	729.020710084836	5724.21782528015	854.291708377344	2642.43036880539	697.542333842047	2316.01191833866
5151	YJR063W	RPA12	0.783268688975638	0.19395234136403	-2.57273116588229	-1.79298114363299	2.22235863514437e-15	6.35219863170104e-08	Downregulated	-	413.161931217287	2212.91055429625	353.706796472572	2028.58061092301	551.356668729999	1518.71852306207	2505.039248483	453.949241472012	2480.85074008856	509.474583572134	2110.95798955242	593.106898318137
5158	YJR070C	LIA1	0.685556708366322	0.545620965170356	-2.03873677630843	-1.35602091641753	0.000101515540520956	0.00114484271969141	Downregulated	-	2091.4541897482	6000.19560728617	1338.56326694824	6203.22719633599	2525.72075334747	6367.63910874218	8009.53338659696	1664.48055206404	6729.09483337807	2318.06766338876	5755.93024025125	2405.83161132551
5174	YJR087W		-0.0382440535931452	1	2.4135695843193	2.37013574613428	0.00018255732613122	2.12904840959033e-09	Upregulated	-	205.868617451372	45.9745960033846	344.50253039336	51.3454551885274	302.447780802487	39.0353355325191	46.5332368139257	353.071632256009	77.3814953240348	254.320373141573	58.8521194527868	232.343503346154
5185	YJR097W	JJJ3	1.52910700514272	0.00053688213335978	-3.26119592143202	-1.73774588481779	4.90788774120869e-13	2.21437890432288e-05	Downregulated	Less downregulated	33.4803633917457	275.847576020308	30.2425885459819	373.342377557259	115.53129515126	379.37466720667	412.013034289967	38.708850048001	283.216272885967	110.900359435505	352.147927873233	109.119792306341
5199	YJR110W	YMR1	0.065376760383353	1	1.56533356256338	1.62871323982403	0.0335617901964923	1.45326625097216e-05	Upregulated	-	1023.64430199869	308.540622067159	954.613881929691	328.088756035167	930.825312966659	362.296707911193	308.282693892258	801.155896448021	314.168871015581	1063.97638074966	286.542286516028	1055.56697047358
5201	YJR112W	NNF1	1.05004239535428	0.126378698519075	-2.60166399880907	-1.55488766837218	1.25266577629371e-07	0.0714513751152924	Downregulated	-	37.0421041781016	202.288222414892	43.3915400877132	157.517413374974	70.4459116775978	215.914199664246	212.307892963536	32.8438727680008	266.19234391468	66.706983119101	192.957768697662	57.9002979584665
5220	YJR129C	EFM3	0.466386227015644	1	-2.12252781683763	-1.656772984444	0.000178263350262609	0.0154412604607838	Downregulated	-	55.5631562671524	200.244907036964	53.9107013210983	205.38182075411	59.1745658091822	283.006182610764	223.941202167017	41.0548409600011	229.049226159143	81.7160543208988	217.077489784869	83.8812008885476
5227	YJR135W-A	TIM8	0.174818997466488	1	-1.60491560516099	-1.43434711186604	0.0239549115431058	0.144747638272778	Downregulated	-	344.776508119253	1266.85553431549	453.638828189729	1033.00093743698	371.954413657717	640.423473580392	1286.45010941832	468.025186944012	1252.03259434288	296.84607488	1142.30999069016	387.486609414352
5292	YKL191W	DPH2	0.616377669165695	0.790840710571432	-2.2468173786075	-1.63578568237271	3.68665590937875e-07	2.27396916082321e-08	Downregulated	-	986.60219782059	5705.95819286451	1220.22270307266	4994.43334452473	1817.50452128202	5619.86846244736	4498.21289201282	1345.42578803203	6493.855087593	1662.67155424359	4814.29632900666	1547.71950312055
5313	YKL172W	EBP2	0.8646396282481	0.854451736912098	-2.84869670216326	-1.98314270761559	1.99021692050148e-06	6.53283771572068e-10	Downregulated	-	361.872863893762	1266.85553431549	155.157628192429	1518.60710684712	464.943017072146	2264.04946088611	2321.81462852817	193.544250240005	1499.65337937979	523.649817484943	2210.33124043171	544.114338507127
5316	YKL169C		-1.0860730326119	0.920083920175633	2.68781331688631	1.60902584487316	0.0108945955436042	0.982096633143335	Upregulated	-	36.3297560208304	6.12994613378462	46.0213303960595	13.0539292852188	37.5711528947188	9.75883388312978	4.84721216811726	53.9577909760014	10.8334093453649	40.0241898714606	11.5774661218597	29.6924604915213
5317	YKL168C	KKQ8	-0.679329617800877	0.293165021308572	1.56296803665293	0.879430236183803	0.0395145586520502	1	Upregulated	-	663.908482576744	216.59143006039	687.690165632546	273.262253037248	479.032199407665	273.247348727634	218.124547565277	565.383809792015	207.382407468413	526.985166640898	241.197210872077	460.23313761858
5324	YKL163W	PIR3	-1.74505352690913	0.00110051529004034	2.76452937299592	1.01344814621308	3.33191534846973e-08	1	Upregulated	Less upregulated	511.46597692071	115.447318852944	725.822125103567	94.8585528059235	210.398456210426	73.1912541234734	74.6470673890058	886.784564736023	120.715132705494	167.601295086741	82.9718405399945	138.812252797862
5331	YKL156W	RPS27A	0.646035243015657	0.412909345739475	-2.42213123397775	-1.77986340581683	1.09384560656971e-13	9.86119547513476e-11	Downregulated	-	3990.57437703317	17198.5855360217	3199.13991010322	16816.9419671713	5264.65779937248	18391.7423069935	20240.0191291904	3545.96526348809	19562.042017916	4874.61279142831	14302.9946047142	4460.54987733878
5338	YKL151C		-2.56239689180522	1.02206811652836e-14	3.04999110598922	0.483390362740016	1.81529938384394e-18	1	Upregulated	Less upregulated	1466.72485582137	169.595176368041	1717.25307135011	168.830818755497	319.35479960511	213.474491193464	171.591310751351	1165.95748326403	179.525069151761	236.809790072809	171.732414140919	227.147322760138
5339	YKL150W	MCR1	-1.11544735849863	5.18899507144998e-06	2.67979744116232	1.56016226837299	7.6935018776412e-25	8.79847761966852e-06	Upregulated	Less upregulated	7367.10464249859	1108.49859252605	7617.18762812493	1106.10294143421	3543.89899679436	1119.82618808914	1192.41419335685	7283.12878630419	1140.60324107627	3131.89285744179	973.471943079703	2876.45711011612
5346	YKL144C	RPC25	1.05320499369955	0.0535487979187942	-2.85824840107577	-1.80030307644763	2.93906134505437e-11	4.3704079955117e-09	Downregulated	-	185.210520890508	882.712243264985	113.080983258889	945.974742202192	266.755185552504	951.486303605154	1180.78088415336	119.645536512003	961.078171924512	239.311301939775	847.084604582735	290.986112816908
5347	YKL143W	LTV1	0.417195903923836	1	-2.4419771633097	-2.02375304260442	2.93867022732661e-06	9.15258038411418e-12	Downregulated	-	281.377522122118	1004.28950825171	205.123644051008	992.098625676632	278.965810243287	1399.17280799373	1387.27212251516	150.143418368004	1047.74544668743	308.519796925842	1233.96493082155	313.255458185549
5348	YKL142W	MRP8	-0.486606429274374	1	2.15596977564299	1.66366843407575	6.71343148846777e-05	1.24565512276498e-05	Upregulated	-	2927.75092638457	433.182860120779	1884.24475593009	423.817570793438	1489.6962122756	357.417290969628	582.634902607694	1870.92775232005	468.931861663651	1174.04290289618	477.570477526713	1384.41097041718
5358	YKL133C		-0.188549540557267	1	2.30080922443352	2.09949314732141	0.000260373891350881	7.63186652497354e-07	Upregulated	-	359.735819421948	52.1045421371692	282.702458147223	70.4912181401817	272.390858486712	42.6948982386928	81.4331644243699	246.329045760006	43.3336373814595	259.323396875505	70.4295855746465	275.39757105886
5362	YKL129C	MYO3	-0.157325444851733	1	1.81596631898907	1.65488809243323	0.000884817968246381	9.32612028681456e-06	Upregulated	-	1128.35948111756	335.103721980226	1326.72921056069	315.905088702296	893.254160071941	341.559185909542	317.977118228492	964.202264832025	307.978351389659	1148.19394693753	321.274684881607	1072.64013525621
5368	YKL124W	SSH4	-0.231112117219619	1	1.98544698873978	1.74759656654054	7.57713657887012e-05	1.07330481055853e-06	Upregulated	-	845.557262680896	195.136618592144	795.511568274743	190.587367564195	729.819644979914	214.694345428855	229.757856768758	717.873219072019	162.501140180473	734.6106515991	207.429601349986	615.376243686778
5371	YKL121W	DGR2	-0.567655495859668	0.953110770066431	2.0643244969354	1.48680531888458	0.000110080597694054	0.00106515348507968	Upregulated	-	852.680744253607	241.111214595528	775.788140962146	253.246228133245	690.369934440459	237.871575901288	193.88848672469	823.442810112021	142.381951396224	724.604604131235	263.387354272308	728.207593554559
5383	YKL110C	KTI12	0.536079238897313	1	-1.97939990286817	-1.44177272921951	0.0111803596638181	0.00234168823466033	Downregulated	-	399.627316229134	1036.98255429856	188.030007046757	858.078285015052	358.804510144565	979.542951019152	1270.93903048034	238.118077568006	928.577943888418	342.707125774382	1004.34518607133	357.051837410543
5391	YKL103C	APE1	-0.903344822446531	0.00597669586874224	2.87899794453975	1.97051077698979	1.47811019975568e-22	6.99817661050776e-17	Upregulated	Less upregulated	3070.93290599608	366.775110338113	2702.10954182578	422.94730884109	1936.79293172276	470.863734861012	427.524113227942	2761.23130342407	352.859618677599	1683.51748646831	455.380334126482	1728.10120060654
5396	YKL099C	UTP11	0.92638334290201	0.496617603707236	-2.54277722262536	-1.60983550340992	2.59317750827726e-05	0.000164337648478095	Downregulated	-	180.22408378961	575.19327888679	99.9320317171578	645.734368642158	201.005667986746	758.749334413341	860.864881057625	80.9366864640021	665.480859786699	245.982000251685	731.309943364138	259.066717788523
5401	YKL096W	CWP1	-2.04660697248079	0.000968990041175508	4.12109015677649	2.06519039311067	1.17689651881677e-19	1.73748873628844e-06	Upregulated	Less upregulated	28184.7671905917	2447.89182275799	57769.9185985964	128.798768947493	773.965749631208	111.006735420601	1936.94598237966	55915.5203920655	3701.93073630183	546.997261576628	188.13382448022	500.317959282133
5404	YKL093W	MBR1	-0.925034411077611	0.176124982390782	2.8936830415853	1.96594192957988	2.98128680551986e-16	3.28837177572514e-05	Upregulated	-	609.057674466863	89.905876628841	704.783802636797	72.2317420448776	321.233357249846	70.7515456526909	85.3109341588637	758.92806003202	102.143573827726	259.323396875505	59.8169082962751	222.693453686409
5406	YKL091C		-1.86558951283925	4.56297118922197e-09	3.0384532820874	1.1679645280219	4.56131079423573e-18	1	Upregulated	Less upregulated	1939.01168409216	178.790095568718	1721.19775681262	268.910943275508	633.073926276013	280.566474139981	260.780014644708	1590.58183833604	191.906108403606	577.849241269213	218.042278628358	533.721977335095
5420	YKL078W	DHR2	0.941775570310318	0.0772233294725536	-3.81480729612723	-2.87547629073305	5.46606662847165e-32	3.4405384815905e-42	Downregulated	-	82.6323862434574	1174.90634230872	93.3575559462921	1312.35502414067	141.831102177564	1275.96753021922	1237.97798773715	66.8607409920017	965.721061643954	189.281064600449	1291.85226143085	201.908731342345
5468	YKL037W	AIM26	-0.308301658005365	1	3.48784759333264	3.17546620147853	0.000175749559661586	0.0335038385827625	Upregulated	-	39.8914968071863	2.04331537792821	73.6341286336952	1.74052390469584	20.6641340920954	1.21985423539122	6.78609703536416	55.1307864320014	6.19051962592278	18.3444203577528	3.85915537395323	24.496279905505
5470	YKL035W	UGP1	-1.3008572787015	0.0194873911622425	2.52073502184974	1.2148367444877	1.88416584219121e-06	0.269892878597619	Upregulated	Less upregulated	21319.155650812	6340.40761771122	37144.4732102367	4413.96862230866	10146.0898392188	3768.12973312349	3944.66126241382	36943.491886721	6190.51962592279	9665.84185395774	4681.15546860527	10426.5075015977
5478	YKL029C	MAE1	0.537684052176633	0.96376976042529	-3.61423857293486	-3.08191104132733	9.15643227251941e-39	9.71139197356107e-75	Downregulated	-	538.535206897015	7319.15568373883	589.073029069561	7706.16958804085	1043.53877165082	9546.57924617171	6908.24678200072	720.219209984019	8166.84301649863	952.242184025167	7571.66284369625	973.170392609609
5495	YKL014C	URB1	0.496795269436497	0.871747862568862	-1.91498799233578	-1.4222843215435	8.67933825432756e-07	0.00113338720211675	Downregulated	-	1121.94834770212	4326.72031276297	1226.79717884353	4853.45090824436	1559.20284513083	4828.18306367846	4536.02114692413	1100.26973772803	4013.00434750445	1824.43598830741	4525.82446480366	1979.74480327218
5500	YKL009W	MRT4	1.15981525342784	0.116558194486773	-3.32062674684374	-2.16074394023991	7.05491715913461e-12	2.5303133740834e-30	Downregulated	-	478.697961686236	2785.03886011614	230.106651980297	3139.03486211896	709.155510887818	3192.35853401883	4155.03027051011	260.404991232007	2677.3997382116	682.078902392808	2848.05666597749	687.380460378717
5522	YKR011C		-0.144266430795834	1	3.19393569640306	3.03790917794104	1.22206708531318e-11	1.37714327310209e-41	Upregulated	-	1666.89468801457	114.425661163979	1017.72884933	107.042220138794	886.679208315365	84.1699422419944	190.010716990196	1119.03766502403	105.238833640687	789.643912672359	111.915505844644	863.308288790981
5535	YKR024C	DBP7	1.2233438432087	3.83285547067346e-06	-2.72588834712541	-1.51167509225521	3.55961883978922e-16	7.92641023880226e-05	Downregulated	Less downregulated	145.319024083322	999.181219806892	180.140636121719	1124.37844243352	367.258019545877	1039.31580855332	1042.15061614521	138.413463808004	987.387880334684	391.903525824719	1136.52125762923	411.982889319857
5553	YKR039W	GAP1	-0.206641278928261	1	1.81676421638796	1.60557667781883	0.0146263021448278	6.48246872776816e-05	Upregulated	-	527.137636380676	213.526456993497	757.379608803722	228.008631515156	757.058730828585	219.57376237042	153.171904512505	792.944928256021	218.215816813778	697.087973594606	228.654955906729	632.449408469403
5559	YKR044W	UIP5	0.554547432739906	0.95605286246075	-1.67665368275473	-1.13338084192819	0.0259446517441615	1	Downregulated	-	165.264772486915	734.57187836519	227.476861671951	655.307250117986	302.447780802487	631.884493932653	614.626502917268	231.080104832006	615.956702779317	315.190495237752	654.126835885073	279.1091286203
5561	YKR046C	PET10	-0.195797917072585	1	1.95194006259917	1.74879841950381	0.0306402081640449	4.68291021667021e-06	Upregulated	-	783.582972998303	349.406929625723	1541.05712069091	234.100465181591	946.793052946915	213.474491193464	212.307892963536	1427.53546995204	400.8361457785	717.933905819325	257.598621211378	741.569200775743
5571	YKR056W	TRM2	1.31866024688222	0.00170375338382706	-3.3791299457153	-2.05985201765571	7.73331223752425e-23	2.77684884460979e-12	Downregulated	Less downregulated	133.921453566983	1399.67103388082	103.876717179677	1466.39138970625	254.54456086172	1157.64166938627	1206.9558298612	110.261572864003	996.673659773568	349.377824086292	1232.03535313457	331.070934480462
5573	YKR058W	GLG1	-0.447058639509365	1	2.28917215020423	1.84186583666245	5.94320570430123e-08	5.66136396778421e-07	Upregulated	-	733.006253832049	134.858814943262	660.07736739491	135.760864566276	448.97527709189	109.78688118521	119.241419335685	570.075791616015	145.477211209185	476.121092012584	140.859171149293	483.987106011797
5599	YKR081C	RPF2	0.847545799473656	0.701024600199984	-3.07537032547413	-2.22556572493392	2.81248797829458e-09	1.03907665516046e-23	Downregulated	-	418.860716475456	2103.59318157709	164.361894271641	2008.564586019	464.003738249778	2537.29680961374	2535.09196392533	226.388123008006	2149.65794010169	507.806908994157	2335.75379008519	515.906501040182
5607	YKR089C	TGL4	-0.51866524145093	1	1.82910761681345	1.30654808655225	0.000385512169181728	0.0650700715343161	Upregulated	-	3605.19402394946	1116.67185403776	4721.7884986357	1327.14947733058	3093.9844408801	1369.89630634434	1078.9894286229	3441.56866790409	1084.88856444297	3643.03511559191	1180.90154442969	2967.76142612755
5609	YKR091W	SRL3	-0.2644495323072	1	2.34515465500124	2.07589001142215	0.000167275919744165	7.6752600518275e-13	Upregulated	-	906.819204206218	102.16576889641	489.140997352404	178.403700231324	699.762722664139	159.80090483625	176.438522919468	655.704459904017	120.715132705494	665.402156613033	136.035226931851	662.141868960924
5610	YKR092C	SRP40	0.737646605893477	0.292487314741521	-3.02870438572585	-2.29093532214859	5.57034377035675e-18	8.92617012302762e-36	Downregulated	-	406.750797801846	2387.61401910911	314.259941847378	2575.97537894985	566.385129887887	2811.76401257677	2651.42505596014	269.788954880007	2997.75912885311	519.480631039999	2581.77494517471	562.672126314328
5618	YKR099W	BAS1	0.669664073656994	0.868813274572194	-1.94737986285108	-1.27534148766008	0.00199374917499439	0.536186926706226	Downregulated	-	165.977120644186	495.50397914759	128.859725108967	494.30878893362	207.580619743322	669.699975229781	563.246053935225	99.7046137600026	456.550822411805	267.661769765393	606.852182554146	262.778275349963
5646	YEL060C	PRB1	-0.0944921469264634	1	1.85138225676621	1.75336913061122	0.00293593657881636	6.29239264963592e-11	Upregulated	-	3312.41893131101	1032.89592354271	4165.58784842047	1066.94115357855	4367.64652401107	1261.32927939452	761.012310394409	3544.79226803209	1236.55629527808	3887.34944126561	1174.14802252527	3692.25746212067
5652	YEL055C	POL5	0.383517331803408	1	-1.61252155346741	-1.23138007685891	0.00583221348986148	0.204882040927296	Downregulated	-	610.482370781405	1685.73518679077	557.515545369406	2194.80064382146	838.775988374598	2057.89409510499	1885.56553339761	546.615882496014	1623.46377189825	941.402299268313	1940.19036425499	889.289191721062
5673	YEL040W	UTR2	1.26948678640435	0.0210116130209548	-2.76062870069622	-1.49667424074637	1.20400942308182e-08	3.27542155538376e-06	Downregulated	Less downregulated	1710.34792560811	18658.5343735514	2944.05025019363	17446.1413587188	6567.43752599685	16222.8414764679	11987.155691754	2845.68697625607	19710.6144889381	5813.51357882966	16276.9525784913	5542.84006225473
5674	YEL039C	CYC7	-0.692241324081867	1	5.19407520285066	4.5057885754577	4.11871872674952e-24	2.2288398270291e-29	Upregulated	-	508.616584291626	9.19491920067692	560.145335677753	11.313405380523	378.529365414292	17.0779592954771	11.6333092034814	289.729877632008	17.0239289712877	278.501654522247	11.5774661218597	245.705110567338
5705	YEL017C-A	PMP2	0.571807699582109	1	-1.95807340728357	-1.39258907475207	0.0365195453120924	0.00613548829484484	Downregulated	-	769.336009852879	5655.89696610527	1742.23607927939	3414.0376390609	1496.27116403218	3859.61880077783	3392.07907524846	1433.40044723204	6137.90020910244	1195.72267240989	3228.18347031188	1359.17237899939
5712	YEL012W	UBC8	-0.709062206891566	0.720503051746563	1.68786890399054	0.97745205433487	0.0382069619352411	1	Upregulated	-	413.874279374558	97.0574804515897	330.038683697455	88.7667191394881	217.912686789369	124.425132009905	116.333092034814	300.286836736008	108.334093453649	207.625484958202	92.6197289748776	180.381697485992
