name	comName	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YKL132C	RMA1	263.070870890685	0.269277777874224	0.155265706128455	0	1	1
YKL131W		4.15456181010513	-0.0826595712897224	0.143500206642668	0	1	1
YKL130C	SHE2	656.980741948393	-0.123334033028322	0.153038956275736	0	1	1
YKL129C	MYO3	300.062641957483	0.0118621704493973	0.139422942958775	0	1	1
YKL128C	PMU1	1541.83711028792	0.201067851536372	0.126601718170854	0	1	1
tK(CUU)K		0.285315134740722	0.0215175485773534	0.0445009668430657	0	1	1
YKL127W	PGM1	3452.81926722269	-0.13743709933363	0.152557117255327	0	1	1
YKL126W	YPK1	2030.81981084844	-0.117221193727293	0.139393217561894	0	1	1
YKL125W	RRN3	899.205647544904	0.109431724677156	0.154917137148489	0	1	1
YKL124W	SSH4	185.513080682788	0.0344980037733521	0.160388870855937	0	1	1
YKL123W		1.64688589720168	0.00834329933150578	0.0975088044901117	0	1	1
YKL122C	SRP21	810.992731452319	-0.162354165871821	0.150582740776128	0	1	1
YKL121W	DGR2	206.046742225229	0.28142801025813	0.170218870633073	0	1	1
YKL120W	OAC1	2075.05945286311	0.181242498442822	0.146257328134902	0	1	1
YKL119C	VPH2	343.557397170353	-0.0563282194609792	0.167705051231083	0	1	1
YKL118W		0.456546748711005	-0.0488217421371019	0.0522370952022064	0	1	1
tA(AGC)K1		0.160117594620905	-0.0111132100624961	0.0389053605439883	0	1	1
YKL117W	SBA1	2934.60483874558	-0.0906679581460114	0.133424516232296	0	1	1
YKL116C	PRR1	901.759867038283	-0.00498946187087369	0.145067202443109	0	1	1
YKL115C		70.0796864892687	-0.0914078154634148	0.195949735938966	0	1	1
YKL114C	APN1	502.981353204754	0.136154350155102	0.142060331914795	0	1	1
YKL113C	RAD27	376.164024172039	0.0248975505292369	0.139024205247125	0	1	1
YKL112W	ABF1	899.97204326904	0.0138671920521785	0.152964093647033	0	1	1
YKL111C		1.24228223458724	-0.0330563486417984	0.0839549549855869	0	1	1
YKL110C	KTI12	939.896473071132	-0.168444853477917	0.142654836145137	0	1	1
YKL109W	HAP4	420.250608098974	0.032534130156936	0.161937005086178	0	1	1
YKL108W	SLD2	188.928265445722	0.0364033149540598	0.171548791918001	0	1	1
YKL107W		11.5446340887762	0.418933664965294	0.187869631438032	0	1	1
YKL106C-A		4.8324997239092	-0.0436628624325332	0.137554603167327	0	1	1
YKL106W	AAT1	1699.9772045682	-0.1239528774073	0.128242633079893	0	1	1
YKL105C	SEG2	351.402502105183	-0.0536888470981452	0.169505365080114	0	1	1
YKL104C	GFA1	6702.26906088671	-0.096951378954115	0.157825888837089	0	1	1
YKL103C	APE1	385.883424978814	0.190102596318465	0.139381539525334	0	1	1
YKL102C		1.07688624773954	-0.0610061090951643	0.0854970705729993	0	1	1
YKL101W	HSL1	1006.50847665754	0.0887652702771596	0.122333115402864	0	1	1
YKL100C		2629.07423015249	-0.21815839293415	0.171139647075722	0	1	1
YKL100W-A		0	NA	NA	NA	NA	NA
YKL099C	UTP11	654.801717652065	0.0113400529574278	0.152115744331412	0	1	1
YKL098W	MTC2	502.921265453211	0.0260565901883767	0.142114610387634	0	1	1
YKL097C		2.0890638969034	0.0254195430610162	0.111483812610038	0	1	1
YKL096C-B		1.86701370149781	-0.0295096322187574	0.0987727184289411	0	1	1
YKL096W-A	CWP2	44798.455181419	-1.00721654511625	0.178220172880088	-0.0404923023001615	0.967700643884719	1
YKL096W	CWP1	1323.84620432368	-2.87593529240794	0.184218211176369	-10.1832239083678	2.35623119037724e-24	8.00293923811628e-21
YKL095W	YJU2	126.491632660002	0.0708789038925658	0.171303934361401	0	1	1
YKL094W	YJU3	1111.06453668158	-0.171355338067293	0.12837746254349	0	1	1
YKL093W	MBR1	74.3332147637318	-0.32537730935439	0.180751296801942	0	1	1
YKL092C	BUD2	379.530797416247	0.195992685888102	0.160198160190278	0	1	1
YKL091C		216.081604158384	0.209412706326532	0.165634532262359	0	1	1
YKL090W	CUE2	133.099806421783	-0.159569341665822	0.178620488135906	0	1	1
YKL089W	MIF2	156.832799406472	0.0269289106061396	0.171832585669418	0	1	1
YKL088W	CAB3	283.502207606014	0.245911117186109	0.168172883881856	0	1	1
YKL087C	CYT2	375.272515476496	-0.11475893012593	0.144029966406941	0	1	1
YKL086W	SRX1	65.6536551719915	0.0834504396851025	0.185064454621766	0	1	1
YKL085W	MDH1	952.713192573769	-0.288518045511129	0.138891960634804	0	1	1
YKL084W	HOT13	671.583818712174	-0.512238971439783	0.173516032910118	0	1	1
YKL083W		11.889639541972	-0.287912649647856	0.188718871177185	0	1	1
YKL082C	RRP14	960.202050090325	0.0820362413811029	0.179533757611065	0	1	1
YKL081W	TEF4	49319.1776156568	-0.19748727112016	0.156971807508481	0	1	1
snR38		30.7133425279919	-0.187732438202038	0.200047138483463	0	1	1
YKL080W	VMA5	6969.31681224414	-0.150078423718444	0.162078284748329	0	1	1
YKL079W	SMY1	288.139997565922	-0.00789973492203218	0.167072998492706	0	1	1
YKL078W	DHR2	1122.49542023213	0.165426414589501	0.132478369531877	0	1	1
YKL077W		4000.90235327739	-0.146955714141921	0.126931236620947	0	1	1
YKL076C	PSY1	16.9406921704586	-0.004991013264281	0.194395759980277	0	1	1
YKL075C		232.50836318221	-0.0214956890320588	0.152017287958845	0	1	1
YKL074C	MUD2	406.902005221197	0.0938368707674908	0.137923429257654	0	1	1
YKL073W	LHS1	1948.05972508175	-0.1092854768202	0.127383503354813	0	1	1
YKL072W	STB6	300.637199157073	0.0874315230600204	0.169687404646578	0	1	1
tW(CCA)K		0.401737065287335	-0.0327061959044275	0.0492573702538441	0	1	1
YKL071W		111.959271886759	-0.291229003463123	0.186797291993038	0	1	1
YKL070W		5.83476692344264	-0.0809953012512086	0.156067212295753	0	1	1
YKL069W		426.031124215379	-0.312881805515788	0.149494535509443	0	1	1
tV(AAC)K1		0	NA	NA	NA	NA	NA
YKL068W-A		844.289029902992	-0.27870536654314	0.149915925889098	0	1	1
YKL068W	NUP100	1465.46474397822	0.124510807241211	0.117056392661897	0	1	1
tH(GUG)K		0.150237040529475	0.00722695278094503	0.0389053605439883	0	1	1
YKL067W	YNK1	1659.23673316214	-0.173265700242127	0.141928848184146	0	1	1
YKL066W		355.827943860029	-0.35022581112297	0.169638477963558	0	1	1
YKL065W-A		11.1362487815151	-0.16117975572099	0.18546925812142	0	1	1
YKL065C	YET1	1264.95634033369	-0.130252056182327	0.137787916855549	0	1	1
YKL064W	MNR2	1088.04140067099	0.067048978371861	0.139147105984986	0	1	1
YKL063C		289.096317704509	-0.172922992575513	0.176577258855926	0	1	1
YKL062W	MSN4	763.731988353709	0.254200941713422	0.129556739915486	0	1	1
YKL061W	BLI1	99.8821750530256	-0.049611572751333	0.184697937206814	0	1	1
YKL060C	FBA1	190641.977372781	-0.269473750552985	0.137812463391017	0	1	1
YKL059C	MPE1	337.806029859039	-0.0153376704373014	0.136254945910003	0	1	1
YKL058W	TOA2	1239.41401622129	-0.31804025349085	0.158127549985591	0	1	1
YKL057C	NUP120	2372.85254351871	-0.173480786507571	0.171552990585763	0	1	1
YKL056C	TMA19	33425.0466457147	-0.359071901970709	0.16056552442621	0	1	1
YKL055C	OAR1	132.069459728699	0.281212568833418	0.200158363770385	0	1	1
YKL054C	DEF1	2843.68958353988	0.272430073898115	0.138437675067291	0	1	1
YKL053C-A	MDM35	263.912499409487	-0.153471341320863	0.162904163295075	0	1	1
YKL053W		14.0060290708442	0.214743919648206	0.186189818198399	0	1	1
YKL052C	ASK1	534.859869619151	-0.158557840170091	0.147961573675823	0	1	1
YKL051W	SFK1	2768.12250464845	-0.212880289502801	0.169094627069746	0	1	1
YKL050C		96.8736644787616	0.172439150177082	0.183142592704368	0	1	1
YKL049C	CSE4	183.487865788308	0.0854507199880441	0.172071688857157	0	1	1
YKL048C	ELM1	253.81588297713	0.0451647985692344	0.168540735021453	0	1	1
YKL047W	ANR2	657.992178039488	-0.138432919038054	0.153421830763173	0	1	1
YKL046C	DCW1	2855.00781158712	-0.208428208714486	0.15771108755559	0	1	1
YKL045W	PRI2	330.658586227923	0.0920637979875154	0.143938749252285	0	1	1
YKL044W		122.213799876526	0.23153218711498	0.187993913379932	0	1	1
YKL043W	PHD1	743.026503694345	0.488662614257053	0.143982499731595	0	1	1
YKL042W	SPC42	217.112117351966	0.105014620480197	0.157087886704422	0	1	1
YKL041W	VPS24	250.705354261463	-0.0783458012783667	0.169733893624294	0	1	1
YKL040C	NFU1	713.252257945756	0.115338423039079	0.140029341880961	0	1	1
YKL039W	PTM1	3328.27519921388	-0.174806663665948	0.153774042197374	0	1	1
snR69		25.3740905661374	0.119886730891792	0.200155971827474	0	1	1
YKL038W	RGT1	889.414251150359	0.194675798550854	0.142827602144581	0	1	1
YKL037W	AIM26	3.38026636281125	-0.137404209890132	0.133556719348711	0	1	1
YKL036C		8.13322336197705	-0.0283110380574609	0.170460249583488	0	1	1
YKL035W	UGP1	4548.61998070501	-0.289121808387735	0.164393944351837	0	1	1
YKL034W	TUL1	975.548142702895	-0.161626287085095	0.176144901758402	0	1	1
YKL033W-A		2813.58598910422	-0.0584813600132932	0.154235004235382	0	1	1
YKL033W	TTI1	800.240737837543	0.234197589691354	0.147227425354078	0	1	1
tV(AAC)K2		3.88607787403787	-0.15262187387792	0.140016676680885	0	1	1
YKL032C	IXR1	1567.07322814158	0.175355105614726	0.142600184328011	0	1	1
YKL031W		16.2290951647855	0.0943166168258255	0.196343586962916	0	1	1
YKL030W		2.87075325672832	-0.0289818728258417	0.125653173920776	0	1	1
YKL029C	MAE1	7300.85673651128	0.118886074131234	0.133543835298194	0	1	1
YKL028W	TFA1	565.173236642029	-0.0284284538354987	0.15641247511988	0	1	1
YKL027W	TCD2	604.761361399191	-0.140548839136562	0.134625325255557	0	1	1
YKL026C	GPX1	37.4783068888614	-0.172591165711333	0.197639080427939	0	1	1
YKL025C	PAN3	1550.73694515951	0.140411183502975	0.125412443375229	0	1	1
YKL024C	URA6	1420.32212049645	0.00532550047954692	0.142214703799343	0	1	1
YKL023C-A		1250.65241251579	0.0459723539138191	0.12612155954246	0	1	1
YKL023W		195.030544363775	-0.177686878432901	0.157539108924431	0	1	1
YKL022C	CDC16	416.369624876838	0.197475529909042	0.141672925133467	0	1	1
YKL021C	MAK11	1194.66014574823	0.0815201600405969	0.122356487779317	0	1	1
YKL020C	SPT23	1259.57404689488	0.23823656393352	0.154246088768438	0	1	1
YKL019W	RAM2	1397.20797111847	0.0209840922472541	0.132768229071653	0	1	1
YKL018C-A		306.092869297461	-0.193655194745017	0.166963196232192	0	1	1
YKL018W	SWD2	944.933766246208	-0.190083804701021	0.149684027965963	0	1	1
YKL017C	HCS1	216.367446840648	0.0734098432769189	0.157948072397693	0	1	1
YKL016C	ATP7	1178.92306228606	-0.153563866199127	0.153585270299628	0	1	1
YKL015W	PUT3	628.384117825714	0.263039746153925	0.168035967922592	0	1	1
YKL014C	URB1	4188.22562953914	0.119937858629359	0.115605585108914	0	1	1
YKL013C	ARC19	1760.43246089379	-0.124841911302195	0.11859301706894	0	1	1
YKL012W	PRP40	270.919204868327	-0.0207622609218856	0.162652261605431	0	1	1
YKL011C	CCE1	133.009102232117	0.0736984316167697	0.18349943592495	0	1	1
YKL010C	UFD4	1526.99580767824	0.266018562028955	0.12745035121301	0	1	1
YKL009W	MRT4	2904.46239391012	-0.0615852946935439	0.154000622049786	0	1	1
YKL008C	LAC1	2685.65663948419	-0.451097786469743	0.163506316937873	0	1	1
YKL007W	CAP1	1186.90858079416	-0.0477900808038483	0.153850811228932	0	1	1
YKL006C-A	SFT1	179.174353756226	-0.315309846596202	0.168047774263222	0	1	1
snR87		37.2854325443227	-0.418101869591966	0.199887519139534	0	1	1
YKL006W	RPL14A	13299.7107906402	-0.443146655733198	0.167447762519195	0	1	1
YKL005C	BYE1	276.174734268874	0.0550124700829127	0.154979628033543	0	1	1
YKL004W	AUR1	3256.83370847119	-0.220503104439203	0.178258489504848	0	1	1
YKL003C	MRP17	418.500722179703	-0.204701818365615	0.16314674706175	0	1	1
YKL002W	DID4	382.127654143316	-0.0560233788564314	0.139215972961767	0	1	1
YKL001C	MET14	295.590012692893	-0.0760390516948188	0.163260675032129	0	1	1
YKR001C	VPS1	3920.1739851583	0.0642715947374953	0.132751844881896	0	1	1
YKR002W	PAP1	890.958956707647	0.192325211479069	0.134573015806735	0	1	1
YKR003W	OSH6	558.592455558229	0.219394568090173	0.152207946953029	0	1	1
YKR004C	ECM9	311.630309711117	-0.139106105805933	0.157966928730088	0	1	1
YKR005C		110.432196058297	0.303826128896807	0.174151897451443	0	1	1
YKR006C	MRPL13	973.116799185002	0.120282367413859	0.160284858329733	0	1	1
YKR007W	MEH1	262.773073522359	-0.0203801001722116	0.175141689388441	0	1	1
YKR008W	RSC4	882.131936661835	0.0122751676044566	0.178615116842102	0	1	1
YKR009C	FOX2	259.841871176581	0.0816885191885719	0.147338438929177	0	1	1
tL(CAA)K		0.295195688832152	-0.00259597647345714	0.0448957899952143	0	1	1
YKR010C	TOF2	264.793990086426	-0.106737774881477	0.145627761558096	0	1	1
YKR011C		110.216790165401	-0.299940895399481	0.187388604723228	0	1	1
YKR012C		20.4596001259623	0.312173257377762	0.199702886039252	0	1	1
YKR013W	PRY2	8786.22383482069	-0.353854030575042	0.158745832964637	0	1	1
YKR014C	YPT52	966.61903031539	0.201362727805602	0.125509443179425	0	1	1
YKR015C		5.82075737097457	0.0527850889814984	0.163003824231604	0	1	1
YKR016W	MIC60	288.94898106466	0.117678456340995	0.15109695843742	0	1	1
YKR017C	HEL1	260.757895424028	0.0508784056220979	0.148402085969379	0	1	1
YKR018C		1988.34269631085	0.290734410502294	0.13027724281171	0	1	1
YKR019C	IRS4	212.782330119631	0.0871864013288547	0.156885348711317	0	1	1
YKR020W	VPS51	142.957415646275	0.166715735349519	0.164573253979945	0	1	1
YKR021W	ALY1	699.404666193335	0.287594623735263	0.153258452810144	0	1	1
YKR022C	NTR2	151.012544172848	0.03218968511636	0.170268905787019	0	1	1
YKR023W		133.707851874731	0.193879164155905	0.184018210236106	0	1	1
YKR024C	DBP7	979.153791305381	0.103026666090807	0.123263065306001	0	1	1
YKR025W	RPC37	999.380620793821	0.25442360065442	0.142991625574895	0	1	1
YKR026C	GCN3	1519.87388030859	-0.0287861999656831	0.132599063538772	0	1	1
tR(ACG)K		5.38307362199847	-0.151326258968029	0.14249061825513	0	1	1
YKR027W	BCH2	940.398607286958	-0.109053369296653	0.122674353700103	0	1	1
YKR028W	SAP190	1386.65353237347	0.210277364417792	0.133238229673618	0	1	1
YKR029C	SET3	223.888868933091	0.0335161826886199	0.175663342468496	0	1	1
YKR030W	GMH1	1028.33977841982	-0.214926702104103	0.161451623743928	0	1	1
YKR031C	SPO14	575.329689611057	0.24142209905816	0.138825825207452	0	1	1
YKR032W		0	NA	NA	NA	NA	NA
YKR033C		1.35066813617663	-0.0229501746909924	0.0895062719319215	0	1	1
YKR034W	DAL80	3.8755242978718	0.130459050882218	0.142259951145012	0	1	1
YKR035C	OPI8	12.0994189577346	0.0265546095594939	0.190340669384379	0	1	1
YKR035W-A	DID2	391.006269259694	0.0520119822561033	0.173361308678021	0	1	1
YKR036C	CAF4	517.249853513478	-0.0136688471328059	0.130784076483125	0	1	1
YKR037C	SPC34	385.95582220409	-0.0991478232889715	0.133907730146536	0	1	1
YKR038C	KAE1	1016.73884602947	0.120917964558689	0.124547554614183	0	1	1
tD(GUC)K		0.768554076073583	-0.0151683412400692	0.0657209667409057	0	1	1
YKR039W	GAP1	195.237907290321	0.160343950990697	0.164496846128617	0	1	1
tA(AGC)K2		0.24161947066643	-0.0111132100624961	0.0389053605439883	0	1	1
YKR040C		41.6429955336492	-0.265641445737403	0.197477042983377	0	1	1
YKR041W		77.6686091396205	0.297388053389151	0.192145986958405	0	1	1
YKR042W	UTH1	21481.257592426	-0.275271478629798	0.165508288506377	0	1	1
YKR043C	SHB17	3782.63240278798	0.0982673695613802	0.133709703526482	0	1	1
YKR044W	UIP5	604.634154867134	-0.0247058127977976	0.136240973584186	0	1	1
YKR045C		346.820560784303	0.154654183811039	0.165515257737743	0	1	1
YKR046C	PET10	258.613657483411	-0.327717176276422	0.179525456548044	0	1	1
YKR047W		74.2220213604661	-0.267232252474436	0.197575195387401	0	1	1
YKR048C	NAP1	2875.9852311075	0.0888711215287944	0.15523262403145	0	1	1
YKR049C	FMP46	166.34935925754	0.116858108500204	0.153798084044504	0	1	1
YKR050W	TRK2	1107.24537715559	0.256617586456581	0.171383994377547	0	1	1
YKR051W		607.119075795751	-0.0379095444165322	0.156748107654979	0	1	1
YKR052C	MRS4	389.33056474769	-0.0794466381121657	0.143519467288772	0	1	1
YKR053C	YSR3	154.014804452474	0.0304326936347245	0.177652043181014	0	1	1
YKR054C	DYN1	1667.09464428532	0.135823988788115	0.137721674393881	0	1	1
YKR055W	RHO4	497.35824610985	0.124056812760977	0.131326389664375	0	1	1
YKR056W	TRM2	1154.46509075752	0.0727920998034639	0.151157583870014	0	1	1
YKR057W	RPS21A	12217.4768892514	-0.277113120819697	0.11884965452647	0	1	1
YKR058W	GLG1	121.73015741772	-0.0360722103133748	0.170827654274782	0	1	1
YKR059W	TIF1	4324.56444978364	-0.15117729529551	0.162012336375304	0	1	1
YKR060W	UTP30	628.385580269151	-0.111694283018955	0.171143773018796	0	1	1
YKR061W	KTR2	458.391886501969	0.271882921260095	0.134199025897143	0	1	1
snR42		33.8619609557332	-0.417913250408641	0.200110998195722	0	1	1
YKR062W	TFA2	544.415121996028	0.149576308278708	0.154809227793311	0	1	1
YKR063C	LAS1	289.787812357541	0.178286693461783	0.14967026254165	0	1	1
YKR064W	OAF3	380.139385967362	0.167138354052235	0.164858187705587	0	1	1
YKR065C	PAM17	1460.13652749282	-0.337644722934186	0.160601417460964	0	1	1
YKR066C	CCP1	3179.13777543016	-0.0182875028425733	0.167164909869114	0	1	1
YKR067W	GPT2	656.566085564381	-0.137668681570968	0.170466058820009	0	1	1
YKR068C	BET3	1379.14997882591	-0.185130957603133	0.144140294991165	0	1	1
YKR069W	MET1	177.53233833959	-0.103834056749612	0.162989298574711	0	1	1
YKR070W		654.602720164966	0.0402786365729749	0.137258045258445	0	1	1
YKR071C	DRE2	1690.6313587305	0.125392927270241	0.157126926776883	0	1	1
YKR072C	SIS2	786.844284147085	0.27994967840734	0.147834698347811	0	1	1
YKR073C		46.8252679328436	0.100973602065732	0.199758840936534	0	1	1
tK(UUU)K		3.75594065641357	-0.179222097102613	0.137201523699636	0	1	1
YKR074W	AIM29	1022.4098393848	0.0482640662592092	0.14410876804583	0	1	1
YKR075C		277.391142410384	0.0179265718227275	0.149250792225321	0	1	1
YKR075W-A		9.86116902828618	-0.11554133193398	0.183649799966643	0	1	1
YKR076W	ECM4	143.614768425276	0.23051158868305	0.163009735443786	0	1	1
YKR077W	MSA2	477.701978681998	0.149397058221317	0.149486429495984	0	1	1
YKR078W		180.813961069066	-0.0306044603329972	0.186086844545229	0	1	1
YKR079C	TRZ1	1071.33826823218	0.00391726479568016	0.131662925169523	0	1	1
YKR080W	MTD1	1203.50549577661	-0.0844104858165313	0.142863872074879	0	1	1
YKR081C	RPF2	2113.04636179412	0.00801720502853199	0.133510293017822	0	1	1
YKR082W	NUP133	1725.71436147894	0.146386148171412	0.152043081614287	0	1	1
YKR083C	DAD2	119.924683052056	-0.00873464403003688	0.18965165883444	0	1	1
YKR084C	HBS1	1099.81237949888	0.185117728795452	0.148094726246068	0	1	1
YKR085C	MRPL20	619.649838785605	-0.133428520367122	0.148159908836592	0	1	1
YKR086W	PRP16	617.77051971669	0.0919197057211937	0.150736081325435	0	1	1
YKR087C	OMA1	729.862123751185	0.114676709264009	0.133076733617074	0	1	1
YKR088C	TVP38	2605.76098637649	-0.286920254265869	0.167743646232348	0	1	1
YKR089C	TGL4	1106.92620526606	0.20574199338209	0.123653591299988	0	1	1
YKR090W	PXL1	456.997402870141	0.144546637834067	0.141166651750885	0	1	1
YKR091W	SRL3	134.935607261517	0.170073819152346	0.180453013792778	0	1	1
YKR092C	SRP40	2475.74668776588	-0.019411385183432	0.128310747357314	0	1	1
YKR093W	PTR2	2432.05301398481	-0.0386360910805164	0.184137192354956	0	1	1
YKR094C	RPL40B	19119.7716515478	-0.128383319193587	0.148870825181085	0	1	1
YKR095W	MLP1	860.888131026033	0.0236987604413618	0.165055102919038	0	1	1
YKR095W-A	PCC1	279.219497597236	-0.0289037181579597	0.15929470887307	0	1	1
YKR096W	ESL2	602.20670558519	0.334617773029641	0.161519635534118	0	1	1
YKR097W	PCK1	118.915885238948	0.170247703269271	0.17667765760696	0	1	1
YKR098C	UBP11	323.847042935419	0.0800059185984038	0.164124176088699	0	1	1
YKR099W	BAS1	507.806751181275	0.176632043285647	0.147640091018796	0	1	1
YKR100C	SKG1	1023.51332451844	-0.0460646809616033	0.136173391986075	0	1	1
YKR101W	SIR1	121.441765919824	0.131495792141147	0.178260229665262	0	1	1
YKR102W	FLO10	210.337641413892	0.205641553637652	0.171489864449231	0	1	1
YKR103W	NFT1	257.611919151402	0.0514949678652402	0.152854098284685	0	1	1
YKR104W		83.2650125496581	0.111931702690836	0.177682280440941	0	1	1
YKR105C	VBA5	0.923552855757326	-0.00440064125050312	0.0778631570738128	0	1	1
YKR106W	GEX2	16.5601432433326	0.248766184728123	0.195781408298859	0	1	1
YEL077C		60.1983534823653	-0.148320518369285	0.198694875938399	0	1	1
YEL077W-A		0.369893802095945	0.0194704683005478	0.0423567703933603	0	1	1
YEL076C-A		0	NA	NA	NA	NA	NA
YEL076C		0	NA	NA	NA	NA	NA
YEL075W-A		0	NA	NA	NA	NA	NA
YEL075C		0	NA	NA	NA	NA	NA
YEL074W		26.904470812273	-0.0286432969507933	0.200176518373671	0	1	1
YEL073C		11.8632632221602	-0.090321022810688	0.178080534744451	0	1	1
YEL072W	RMD6	58.789065558513	-0.116041016191526	0.196994231261617	0	1	1
YEL071W	DLD3	5308.24048472998	-0.236460612438851	0.118990679686094	0	1	1
YEL070W	DSF1	18.6996379873816	0.538679163171858	0.191020818946081	0	1	1
YEL069C	HXT13	1.23663407108822	-0.048841306603448	0.070392356534004	0	1	1
YEL068C		523.27812595634	0.255196767423087	0.147585805810614	0	1	1
YEL067C		109.556281047021	0.492662484886495	0.169793746176521	0	1	1
YEL066W	HPA3	419.092183802302	0.183295777651299	0.135854075510447	0	1	1
YEL065W	SIT1	4549.02408878549	0.0946497414379557	0.15832257439174	0	1	1
YEL064C	AVT2	355.372277183779	-0.108889561226172	0.179849422050566	0	1	1
YEL063C	CAN1	2990.60153499902	-0.218762171993045	0.170378764230788	0	1	1
YEL062W	NPR2	359.568279364574	0.1669680648847	0.151174018980102	0	1	1
YEL061C	CIN8	250.211866556039	-0.0605493388595627	0.162403769114516	0	1	1
YEL060C	PRB1	1010.96060571554	0.157999298909053	0.1600809459657	0	1	1
YEL059C-A	SOM1	90.4597061679943	-0.126558944634824	0.175698192031333	0	1	1
YEL059W	HHY1	0.822130294239304	0.00703992917945622	0.0736866341204342	0	1	1
YEL058W	PCM1	2573.26024888141	-0.138824250294609	0.151778994811186	0	1	1
YEL057C		38.2653234019638	0.0697070915089023	0.197918684212024	0	1	1
YEL056W	HAT2	794.290783807595	0.109782737096737	0.138084367667505	0	1	1
YEL055C	POL5	1760.72927237967	0.217903581311073	0.123808512547069	0	1	1
snR80		43.6999911041075	-0.270259427586503	0.199775108050798	0	1	1
YEL054C	RPL12A	20835.0880105654	-0.295916194345214	0.126106336634367	0	1	1
YEL053W-A		7.57475692074701	-0.24894025247862	0.165615077136842	0	1	1
YEL053C	MAK10	1026.19604188797	0.173744397885298	0.148235252443615	0	1	1
YEL052W	AFG1	1709.09423634725	-0.199167054652981	0.155463674204647	0	1	1
YEL051W	VMA8	2044.9136239868	-0.0394962115338809	0.136733557766497	0	1	1
YEL050W-A		1.13663560866769	-0.0951903556315222	0.0844902483719323	0	1	1
YEL050C	RML2	556.981192105604	-0.00548303923770048	0.134849201514031	0	1	1
snR67		41.6905670221294	-0.188939454791588	0.199491475510268	0	1	1
snR53		1.07321109204291	-0.107087086760389	0.0739948156753964	0	1	1
tG(GCC)E		1.17809861527497	0.0113770377982228	0.0841120838309624	0	1	1
YEL049W	PAU2	0.986978571464564	0.0396180699464553	0.074132173243349	0	1	1
YEL048C	TCA17	219.140232285694	-0.106528826830948	0.146869925277359	0	1	1
YEL047C	FRD1	3015.84923844852	0.0352256115179642	0.16436696001647	0	1	1
YEL046C	GLY1	7669.10718164044	0.124554626429708	0.178961237725506	0	1	1
YEL045C		4725.49476494178	0.273547627969264	0.188455100986808	0	1	1
YEL044W	IES6	489.651834178934	-0.125929148768253	0.135726298694192	0	1	1
YEL043W		2018.00138688289	0.252804441971567	0.123290056075941	0	1	1
YEL042W	GDA1	7763.47003704515	-0.252553039288731	0.159635639486046	0	1	1
YEL041W	YEF1	49.5231347988371	0.105568660302194	0.192949874893314	0	1	1
YEL040W	UTR2	15536.3349565939	-0.0194561290321077	0.160790116309493	0	1	1
YEL039C	CYC7	12.025563779231	0.0280715089900822	0.189582668869348	0	1	1
YEL038W	UTR4	1119.77303471329	0.0176974462239383	0.164792031155651	0	1	1
YEL037C	RAD23	2311.77225398029	0.0193241992124818	0.131754141138044	0	1	1
YEL036C	ANP1	2419.45264333521	0.0116221844862309	0.160406700360483	0	1	1
YEL035C	UTR5	0.135078094211247	0.00722695278094503	0.0389053605439883	0	1	1
YEL034C-A		42.9583608993491	-0.603026393689408	0.200167007842728	0	1	1
YEL034W	HYP2	36031.6568688695	-0.326881833468043	0.178262071183921	0	1	1
YEL033W	MTC7	4097.00480637153	-0.618941812170783	0.16005357614284	0	1	1
tS(AGA)E		0	NA	NA	NA	NA	NA
YEL032W	MCM3	1256.054428973	0.32512654756265	0.151997904376861	0	1	1
YEL032C-A		0	NA	NA	NA	NA	NA
YEL031W	SPF1	10185.7165369021	-0.262989926554925	0.175874280568992	0	1	1
YEL030C-A		1.26677402537445	-0.0533048963399699	0.092167738921839	0	1	1
YEL030W	ECM10	129.161327892044	0.0838051428613421	0.169999308601797	0	1	1
YEL029C	BUD16	785.686282641921	-0.0283932545886181	0.145801143174387	0	1	1
YEL028W		111.93410564151	0.0326387327438275	0.17763885201257	0	1	1
tM(CAU)E	IMT4	3.93742263381904	-0.0769244428654012	0.134661886225273	0	1	1
YEL027W	VMA3	9159.35817164465	-0.28780921057203	0.180260171007383	0	1	1
YEL026W	SNU13	14397.3469225458	-0.386860349091928	0.158716130401759	0	1	1
YEL025C		914.0842068909	0.211942626260999	0.160996251566314	0	1	1
YEL024W	RIP1	502.159375006877	-0.498190051214732	0.178228180253652	0	1	1
YEL023C		219.21172723659	0.0513347335662718	0.151479080432685	0	1	1
YEL022W	GEA2	2965.86598170028	0.0979402926876253	0.138847909504301	0	1	1
YEL021W	URA3	0	NA	NA	NA	NA	NA
YEL020C-B		1.71816970351593	-0.0143153141272685	0.101581447625935	0	1	1
YEL020W-A	TIM9	154.417480569428	-0.470086330166338	0.166352386568514	0	1	1
RPR1		19.5304249910525	0.178926657554711	0.172730545146406	0	1	1
YEL020C		313.855527984295	0.0806207601909168	0.147104683582651	0	1	1
YEL019C	MMS21	123.838853452123	0.0476809445752051	0.169424807238603	0	1	1
YEL018C-A		0.791571112998816	-0.0912157796962889	0.0685076222658492	0	1	1
YEL018W	EAF5	242.677157958929	0.122577989837601	0.153976462565227	0	1	1
YEL017C-A	PMP2	3981.05312568315	-0.418320749617797	0.169592193955949	0	1	1
YEL017W	GTT3	1315.22213631731	-0.422548122200332	0.163226343094806	0	1	1
YEL016C	NPP2	632.449434009411	-0.113829033267647	0.138523959369826	0	1	1
