ACC	BLCA	BRCA	CESC	CHOL	COAD	COADREAD	DLBC	GBM	GBMLGG	HNSC	KICH	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	OV	PAAD	PCPG	PRAD	READ	SARC	SKCM	STAD	STES	TGCT	THCA	THYM	UCEC	UCS	UVM
C2orf76	0.344444444444444	0.350490196078431	0.300925925925926	0.23728813559322	0.166666666666667	0.201773835920177	0.222402597402597	0.1875	0.119584055459272	0.0908256880733945	0.24904214559387	0.727272727272727	0.164772727272727	0.177083333333333	0.00523560209424084	0.0584795321637427	0.248648648648649	0.341085271317829	0.437125748502994	0.440414507772021	0.152173913043478	0.0864197530864197	0.142276422764228	0.278787878787879	0.392996108949416	0.307901907356948	0.249433106575964	0.2944	0.326666666666667	0.0240480961923848	0.016260162601626	0.196660482374768	0.482142857142857	0.1
C5orf63	0.722222222222222	0.534313725490196	0.430555555555556	0.315254237288136	0.388888888888889	0.321507760532151	0.347402597402597	0.166666666666667	0.152512998266898	0.130275229357798	0.457854406130268	0.257575757575758	0.590909090909091	0.163194444444444	0.0837696335078534	0.105263157894737	0.427027027027027	0.569767441860465	0.794411177644711	0.618307426597582	0.222826086956522	0.111111111111111	0.117886178861789	0.418181818181818	0.404669260700389	0.433242506811989	0.410430839002268	0.4592	0.686666666666667	0.0360721442885772	0.0813008130081301	0.202226345083488	0.535714285714286	0.0875
C6orf136	0.366666666666667	0.463235294117647	0.390740740740741	0.393220338983051	0.388888888888889	0.303769401330377	0.323051948051948	0.25	0.188908145580589	0.136697247706422	0.337164750957854	0.803030303030303	0.206439393939394	0.111111111111111	0.00523560209424084	0.0779727095516569	0.432432432432432	0.494186046511628	0.493013972055888	0.635578583765112	0.385869565217391	0.0987654320987654	0.0873983739837398	0.375757575757576	0.478599221789883	0.591280653950954	0.35827664399093	0.3984	0.28	0.0120240480961924	0.16260162601626	0.207792207792208	0.696428571428571	0.5375
C7orf31	0.611111111111111	0.497549019607843	0.423148148148148	0.233898305084746	0.305555555555556	0.572062084257206	0.595779220779221	0.354166666666667	0.811091854419411	0.542201834862385	0.425287356321839	0.378787878787879	0.333333333333333	0.597222222222222	0.0994764397905759	0.239766081871345	0.362162162162162	0.596899224806202	0.620758483033932	0.583765112262522	0.315217391304348	0.172839506172839	0.217479674796748	0.660606060606061	0.466926070038911	0.618528610354223	0.523809523809524	0.5808	0.846666666666667	0.0360721442885772	0.138211382113821	0.23747680890538	0.607142857142857	0.1
CAMKK1	0.477777777777778	0.615196078431373	0.648148148148148	0.410169491525424	0.416666666666667	0.57649667405765	0.608766233766234	0.270833333333333	0.216637781629116	0.151376146788991	0.362068965517241	0.757575757575758	0.140151515151515	0.638888888888889	0.0785340314136126	0.0779727095516569	0.632432432432432	0.61046511627907	0.726546906187625	0.839378238341969	0.543478260869565	0.395061728395062	0.205284552845528	0.696969696969697	0.591439688715953	0.460490463215259	0.45578231292517	0.4976	0.553333333333333	0.0480961923847695	0.130081300813008	0.287569573283859	0.803571428571429	0.1375
CAMTA2	0.488888888888889	0.615196078431373	0.647222222222222	0.410169491525424	0.416666666666667	0.580931263858093	0.612012987012987	0.270833333333333	0.218370883882149	0.151376146788991	0.365900383141762	0.757575757575758	0.140151515151515	0.638888888888889	0.0785340314136126	0.0760233918128655	0.627027027027027	0.608527131782946	0.724550898203593	0.837651122625216	0.527173913043478	0.395061728395062	0.225609756097561	0.696969696969697	0.603112840466926	0.455040871934605	0.453514739229025	0.496	0.553333333333333	0.0480961923847695	0.130081300813008	0.280148423005566	0.857142857142857	0.1375
CAPZA1	0.366666666666667	0.350490196078431	0.452777777777778	0.369491525423729	0.444444444444444	0.314855875831486	0.332792207792208	0.125	0.187175043327556	0.284403669724771	0.318007662835249	0.818181818181818	0.159090909090909	0.142361111111111	0.0157068062827225	0.393762183235867	0.367567567567568	0.534883720930233	0.560878243512974	0.481865284974093	0.304347826086957	0.734567901234568	0.0894308943089431	0.381818181818182	0.389105058365759	0.44141689373297	0.331065759637188	0.3792	0.433333333333333	0.0160320641282565	0.0894308943089431	0.159554730983302	0.589285714285714	0.2625
CARD16	0.355555555555556	0.473039215686274	0.567592592592593	0.532203389830509	0.361111111111111	0.286031042128603	0.310064935064935	0.333333333333333	0.192374350086655	0.18348623853211	0.57088122605364	0.378787878787879	0.113636363636364	0.142361111111111	0.0471204188481675	0.173489278752437	0.302702702702703	0.459302325581395	0.542914171656687	0.583765112262522	0.206521739130435	0.302469135802469	0.130081300813008	0.375757575757576	0.505836575875486	0.580381471389646	0.356009070294785	0.4128	0.82	0.0280561122244489	0.0650406504065041	0.209647495361781	0.642857142857143	0.15
CAT	0.333333333333333	0.529411764705882	0.374074074074074	0.36271186440678	0.333333333333333	0.228381374722838	0.253246753246753	0.166666666666667	0.211438474870017	0.199082568807339	0.415708812260536	0.348484848484849	0.0946969696969697	0.09375	0.0366492146596859	0.185185185185185	0.232432432432432	0.420542635658915	0.508982035928144	0.521588946459413	0.173913043478261	0.37037037037037	0.0995934959349594	0.321212121212121	0.463035019455253	0.430517711171662	0.333333333333333	0.3984	0.726666666666667	0.0260521042084168	0.0813008130081301	0.204081632653061	0.553571428571429	0.15
CBFA2T2	0.611111111111111	0.634803921568627	0.473148148148148	0.457627118644068	0.388888888888889	0.720620842572062	0.76461038961039	0.125	0.421143847487002	0.26605504587156	0.46551724137931	0.378787878787879	0.223484848484848	0.350694444444444	0.0157068062827225	0.0916179337231969	0.337837837837838	0.531007751937985	0.636726546906188	0.623488773747841	0.255434782608696	0.0802469135802469	0.0955284552845529	0.884848484848485	0.439688715953307	0.501362397820163	0.630385487528345	0.648	0.38	0.0240480961923848	0.0894308943089431	0.289424860853432	0.785714285714286	0.1125
CBFB	0.655555555555556	0.509803921568627	0.714814814814815	0.305084745762712	0.361111111111111	0.290465631929047	0.308441558441558	0.229166666666667	0.225303292894281	0.158715596330275	0.386973180076628	0.393939393939394	0.229166666666667	0.545138888888889	0.0471204188481675	0.0838206627680312	0.478378378378378	0.488372093023256	0.550898203592814	0.841105354058722	0.201086956521739	0.0802469135802469	0.276422764227642	0.357575757575758	0.599221789883268	0.430517711171662	0.394557823129252	0.4416	0.453333333333333	0.0340681362725451	0.121951219512195	0.322820037105751	0.767857142857143	0.2125
CBR1	0.522222222222222	0.507352941176471	0.375	0.322033898305085	0.527777777777778	0.34589800443459	0.383116883116883	0.229166666666667	0.192374350086655	0.157798165137615	0.442528735632184	0.590909090909091	0.198863636363636	0.215277777777778	0.06282722513089	0.118908382066277	0.381081081081081	0.525193798449612	0.654690618762475	0.580310880829015	0.347826086956522	0.246913580246914	0.107723577235772	0.484848484848485	0.470817120622568	0.381471389645777	0.492063492063492	0.5472	0.873333333333333	0.0260521042084168	0.0975609756097561	0.191094619666048	0.660714285714286	0.2125
CBX5	0.766666666666667	0.375	0.347222222222222	0.227118644067797	0.333333333333333	0.312638580931264	0.298701298701299	0.270833333333333	0.207972270363951	0.18256880733945	0.254789272030651	0.333333333333333	0.236742424242424	0.392361111111111	0.00523560209424084	0.153996101364522	0.235135135135135	0.47093023255814	0.425149700598802	0.538860103626943	0.298913043478261	0.0864197530864197	0.0853658536585366	0.260606060606061	0.416342412451362	0.318801089918256	0.331065759637188	0.3504	0.626666666666667	0.030060120240481	0.0894308943089431	0.205936920222635	0.589285714285714	0.0625
CCDC151	0.666666666666667	0.475490196078431	0.4	0.4	0.277777777777778	0.254988913525499	0.282467532467532	0.0625	0.459272097053726	0.365137614678899	0.335249042145594	0.318181818181818	0.115530303030303	0.0868055555555556	0.0471204188481675	0.259259259259259	0.348648648648649	0.558139534883721	0.578842315369261	0.728842832469775	0.228260869565217	0.135802469135802	0.0752032520325203	0.357575757575758	0.501945525291829	0.392370572207084	0.403628117913832	0.4432	0.56	0.0280561122244489	0.0569105691056911	0.261595547309833	0.767857142857143	0.0875
CCDC159	0.666666666666667	0.475490196078431	0.399074074074074	0.403389830508475	0.277777777777778	0.254988913525499	0.284090909090909	0.0625	0.459272097053726	0.36605504587156	0.335249042145594	0.318181818181818	0.115530303030303	0.0868055555555556	0.0471204188481675	0.261208576998051	0.345945945945946	0.556201550387597	0.580838323353293	0.728842832469775	0.228260869565217	0.135802469135802	0.0752032520325203	0.363636363636364	0.498054474708171	0.392370572207084	0.405895691609977	0.4448	0.566666666666667	0.0280561122244489	0.0569105691056911	0.263450834879406	0.767857142857143	0.0875
CCDC30	0.388888888888889	0.355392156862745	0.430555555555556	0.366101694915254	0.5	0.303769401330377	0.316558441558442	0.125	0.18370883882149	0.279816513761468	0.264367816091954	0.818181818181818	0.176136363636364	0.152777777777778	0.0261780104712042	0.387914230019493	0.383783783783784	0.459302325581395	0.502994011976048	0.607944732297064	0.304347826086957	0.654320987654321	0.0894308943089431	0.351515151515152	0.420233463035019	0.373297002724796	0.290249433106576	0.3376	0.406666666666667	0.0120240480961924	0.0650406504065041	0.181818181818182	0.607142857142857	0.2875
CCDC91	0.722222222222222	0.448529411764706	0.352777777777778	0.325423728813559	0.333333333333333	0.341463414634146	0.345779220779221	0.208333333333333	0.202772963604853	0.169724770642202	0.367816091954023	0.333333333333333	0.236742424242424	0.392361111111111	0.0209424083769634	0.132553606237817	0.291891891891892	0.527131782945736	0.55688622754491	0.595854922279793	0.309782608695652	0.104938271604938	0.152439024390244	0.357575757575758	0.509727626459144	0.343324250681199	0.376417233560091	0.4272	0.98	0.0280561122244489	0.0975609756097561	0.226345083487941	0.642857142857143	0.075
CCNB2	0.377777777777778	0.45343137254902	0.408333333333333	0.386440677966102	0.305555555555556	0.401330376940133	0.428571428571429	0.25	0.254766031195841	0.203669724770642	0.367816091954023	0.363636363636364	0.115530303030303	0.125	0.0209424083769634	0.146198830409357	0.272972972972973	0.560077519379845	0.532934131736527	0.632124352331606	0.266304347826087	0.111111111111111	0.119918699186992	0.503030303030303	0.459143968871595	0.403269754768392	0.331065759637188	0.3808	0.566666666666667	0.0160320641282565	0.113821138211382	0.269016697588126	0.714285714285714	0.075
CCNH	0.7	0.558823529411765	0.443518518518519	0.328813559322034	0.388888888888889	0.321507760532151	0.345779220779221	0.125	0.150779896013865	0.122935779816514	0.473180076628352	0.303030303030303	0.375	0.138888888888889	0.06282722513089	0.0916179337231969	0.410810810810811	0.581395348837209	0.800399201596806	0.753022452504318	0.255434782608696	0.123456790123457	0.16869918699187	0.412121212121212	0.420233463035019	0.419618528610354	0.424036281179138	0.4864	0.72	0.0340681362725451	0.0894308943089431	0.222634508348794	0.589285714285714	0.075
CCNYL1	0.322222222222222	0.465686274509804	0.32037037037037	0.416949152542373	0.222222222222222	0.219512195121951	0.241883116883117	0.1875	0.119584055459272	0.0963302752293578	0.35823754789272	0.742424242424242	0.202651515151515	0.197916666666667	0.0104712041884817	0.0701754385964912	0.251351351351351	0.344961240310078	0.445109780439122	0.523316062176166	0.173913043478261	0.0925925925925926	0.0670731707317073	0.303030303030303	0.420233463035019	0.35149863760218	0.281179138321995	0.3296	0.333333333333333	0.0240480961923848	0.016260162601626	0.217068645640074	0.5	0.1125
CCR1	0.366666666666667	0.529411764705882	0.393518518518519	0.498305084745763	0.861111111111111	0.237250554323725	0.25487012987013	0.354166666666667	0.185441941074523	0.152293577981651	0.735632183908046	0.257575757575758	0.892045454545455	0.336805555555556	0.0366492146596859	0.115009746588694	0.267567567567568	0.532945736434108	0.86626746506986	0.511226252158895	0.293478260869565	0.388888888888889	0.111788617886179	0.303030303030303	0.416342412451362	0.370572207084469	0.387755102040816	0.4832	0.413333333333333	0.0120240480961924	0.113821138211382	0.213358070500928	0.714285714285714	0.5625
CCZ1	0.644444444444444	0.524509803921569	0.434259259259259	0.254237288135593	0.305555555555556	0.567627494456763	0.592532467532468	0.375	0.814558058925477	0.54954128440367	0.442528735632184	0.378787878787879	0.337121212121212	0.611111111111111	0.0994764397905759	0.251461988304094	0.37027027027027	0.606589147286822	0.622754491017964	0.673575129533679	0.293478260869565	0.172839506172839	0.217479674796748	0.660606060606061	0.478599221789883	0.613079019073569	0.557823129251701	0.6128	0.853333333333333	0.0360721442885772	0.130081300813008	0.252319109461967	0.625	0.1
CD302	0.333333333333333	0.399509803921569	0.305555555555556	0.264406779661017	0.25	0.219512195121951	0.241883116883117	0.25	0.121317157712305	0.0954128440366973	0.270114942528736	0.727272727272727	0.181818181818182	0.1875	0.00523560209424084	0.0662768031189084	0.264864864864865	0.35077519379845	0.405189620758483	0.504317789291883	0.152173913043478	0.0925925925925926	0.132113821138211	0.303030303030303	0.412451361867704	0.35149863760218	0.27437641723356	0.3184	0.34	0.0220440881763527	0.024390243902439	0.215213358070501	0.446428571428571	0.1
CDCA5	0.355555555555556	0.448529411764706	0.399074074074074	0.325423728813559	0.333333333333333	0.252771618625277	0.285714285714286	0.25	0.207972270363951	0.174311926605505	0.431034482758621	0.363636363636364	0.0984848484848485	0.0868055555555556	0.031413612565445	0.1364522417154	0.245945945945946	0.430232558139535	0.449101796407186	0.492227979274611	0.16304347826087	0.259259259259259	0.101626016260163	0.375757575757576	0.400778210116732	0.479564032697548	0.303854875283447	0.36	0.78	0.0260521042084168	0.0650406504065041	0.215213358070501	0.642857142857143	0.1375
CEBPA	0.644444444444444	0.519607843137255	0.390740740740741	0.386440677966102	0.305555555555556	0.266075388026608	0.284090909090909	0.0833333333333333	0.435008665511265	0.45045871559633	0.333333333333333	0.333333333333333	0.115530303030303	0.0729166666666667	0.0418848167539267	0.467836257309941	0.337837837837838	0.49031007751938	0.602794411177645	0.652849740932642	0.277173913043478	0.135802469135802	0.0731707317073171	0.333333333333333	0.470817120622568	0.365122615803815	0.383219954648526	0.4208	0.54	0.0240480961923848	0.0487804878048781	0.25417439703154	0.821428571428571	0.0625
CECR2	0.544444444444444	0.544117647058823	0.551851851851852	0.338983050847458	0.333333333333333	0.376940133037694	0.383116883116883	0.0833333333333333	0.367417677642981	0.26697247706422	0.390804597701149	0.409090909090909	0.151515151515152	0.21875	0.0575916230366492	0.153996101364522	0.332432432432432	0.560077519379845	0.664670658682635	0.773747841105354	0.298913043478261	0.290123456790123	0.128048780487805	0.4	0.525291828793774	0.485013623978202	0.419501133786848	0.4704	0.56	0.172344689378758	0.146341463414634	0.272727272727273	0.821428571428571	0.075
CENPV	0.411111111111111	0.615196078431373	0.637962962962963	0.406779661016949	0.361111111111111	0.585365853658537	0.616883116883117	0.229166666666667	0.206239168110919	0.141284403669725	0.344827586206897	0.757575757575758	0.136363636363636	0.638888888888889	0.0732984293193717	0.0682261208576998	0.567567567567568	0.602713178294574	0.714570858283433	0.879101899827288	0.494565217391304	0.395061728395062	0.186991869918699	0.703030303030303	0.544747081712062	0.452316076294278	0.439909297052154	0.488	0.533333333333333	0.0480961923847695	0.138211382113821	0.282003710575139	0.857142857142857	0.125
CHID1	0.388888888888889	0.580882352941177	0.418518518518519	0.403389830508475	0.333333333333333	0.257206208425721	0.282467532467532	0.229166666666667	0.261698440207972	0.260550458715596	0.434865900383142	0.363636363636364	0.100378787878788	0.0972222222222222	0.031413612565445	0.259259259259259	0.27027027027027	0.424418604651163	0.580838323353293	0.68566493955095	0.21195652173913	0.382716049382716	0.0955284552845529	0.351515151515152	0.505836575875486	0.422343324250681	0.335600907029478	0.4	0.706666666666667	0.030060120240481	0.0894308943089431	0.26530612244898	0.571428571428571	0.15
CHRFAM7A	0.388888888888889	0.492647058823529	0.432407407407407	0.352542372881356	0.361111111111111	0.421286031042129	0.443181818181818	0.1875	0.268630849220104	0.200917431192661	0.373563218390805	0.348484848484849	0.125	0.138888888888889	0.031413612565445	0.124756335282651	0.275675675675676	0.593023255813954	0.552894211576846	0.640759930915371	0.239130434782609	0.0925925925925926	0.142276422764228	0.503030303030303	0.43579766536965	0.419618528610354	0.337868480725624	0.3936	0.573333333333333	0.0160320641282565	0.113821138211382	0.274582560296846	0.839285714285714	0.0875
CIB2	0.388888888888889	0.463235294117647	0.409259259259259	0.403389830508475	0.333333333333333	0.394678492239468	0.415584415584416	0.229166666666667	0.247833622183709	0.194495412844037	0.362068965517241	0.363636363636364	0.117424242424242	0.121527777777778	0.0209424083769634	0.134502923976608	0.316216216216216	0.548449612403101	0.522954091816367	0.644214162348877	0.277173913043478	0.104938271604938	0.101626016260163	0.472727272727273	0.466926070038911	0.44141689373297	0.353741496598639	0.4	0.546666666666667	0.0160320641282565	0.113821138211382	0.25974025974026	0.678571428571429	0.075
CILP	0.4	0.45343137254902	0.402777777777778	0.36271186440678	0.305555555555556	0.385809312638581	0.410714285714286	0.229166666666667	0.249566724436742	0.194495412844037	0.363984674329502	0.363636363636364	0.117424242424242	0.121527777777778	0.0209424083769634	0.132553606237817	0.291891891891892	0.562015503875969	0.528942115768463	0.64594127806563	0.282608695652174	0.104938271604938	0.101626016260163	0.478787878787879	0.45136186770428	0.389645776566757	0.324263038548753	0.3728	0.56	0.0160320641282565	0.113821138211382	0.256029684601113	0.714285714285714	0.075
CLDN2	0.644444444444444	0.33578431372549	0.326851851851852	0.352542372881356	0.472222222222222	0.292682926829268	0.308441558441558	0.1875	0.216637781629116	0.223853211009174	0.352490421455939	0.712121212121212	0.143939393939394	0.444444444444444	0.0418848167539267	0.231968810916179	0.362162162162162	0.317829457364341	0.411177644710579	0.671848013816926	0.195652173913043	0.333333333333333	0.0975609756097561	0.351515151515152	0.583657587548638	0.381471389645777	0.276643990929705	0.3328	0.333333333333333	0.0240480961923848	0.0813008130081301	0.272727272727273	0.607142857142857	0.2875
CLGN	0.511111111111111	0.480392156862745	0.388888888888889	0.420338983050847	0.472222222222222	0.341463414634146	0.373376623376623	0.125	0.169844020797227	0.204587155963303	0.411877394636015	0.363636363636364	0.170454545454545	0.128472222222222	0.031413612565445	0.243664717348928	0.451351351351351	0.416666666666667	0.676646706586826	0.725388601036269	0.206521739130435	0.0987654320987654	0.0772357723577236	0.460606060606061	0.420233463035019	0.392370572207084	0.444444444444444	0.4912	0.726666666666667	0.0140280561122244	0.0487804878048781	0.217068645640074	0.714285714285714	0.1
CLN5	0.511111111111111	0.514705882352941	0.508333333333333	0.433898305084746	0.527777777777778	0.620842572062084	0.659090909090909	0.229166666666667	0.396880415944541	0.335779816513761	0.482758620689655	0.681818181818182	0.185606060606061	0.180555555555556	0.0366492146596859	0.267056530214425	0.445945945945946	0.596899224806202	0.746506986027944	0.721934369602763	0.277173913043478	0.104938271604938	0.339430894308943	0.763636363636364	0.642023346303502	0.482288828337875	0.476190476190476	0.5216	0.746666666666667	0.0460921843687375	0.138211382113821	0.252319109461967	0.785714285714286	0.1375
CLSPN	0.388888888888889	0.357843137254902	0.430555555555556	0.349152542372881	0.583333333333333	0.330376940133038	0.342532467532468	0.104166666666667	0.209705372616984	0.293577981651376	0.260536398467433	0.818181818181818	0.181818181818182	0.159722222222222	0.0261780104712042	0.387914230019493	0.391891891891892	0.451550387596899	0.49500998003992	0.607944732297064	0.315217391304348	0.635802469135803	0.0873983739837398	0.375757575757576	0.412451361867704	0.381471389645777	0.299319727891156	0.3536	0.386666666666667	0.0120240480961924	0.0650406504065041	0.179962894248609	0.571428571428571	0.3
CLTCL1	0.577777777777778	0.549019607843137	0.558333333333333	0.332203389830508	0.333333333333333	0.372505543237251	0.37987012987013	0.0833333333333333	0.374350086655113	0.271559633027523	0.388888888888889	0.409090909090909	0.153409090909091	0.225694444444444	0.0575916230366492	0.155945419103314	0.345945945945946	0.563953488372093	0.686626746506986	0.789291882556131	0.28804347826087	0.339506172839506	0.130081300813008	0.4	0.540856031128405	0.482288828337875	0.421768707482993	0.4704	0.586666666666667	0.172344689378758	0.154471544715447	0.274582560296846	0.839285714285714	0.075
CNOT7	0.544444444444444	0.693627450980392	0.664814814814815	0.450847457627119	0.472222222222222	0.636363636363636	0.650974025974026	0.354166666666667	0.20103986135182	0.162385321100917	0.681992337164751	0.409090909090909	0.325757575757576	0.121527777777778	0.120418848167539	0.118908382066277	0.756756756756757	0.653100775193798	0.756487025948104	0.778929188255613	0.423913043478261	0.216049382716049	0.567073170731707	0.690909090909091	0.474708171206226	0.523160762942779	0.625850340136054	0.64	0.806666666666667	0.0200400801603206	0.0894308943089431	0.38404452690167	0.821428571428571	0.4875
COL28A1	0.633333333333333	0.514705882352941	0.435185185185185	0.24406779661017	0.333333333333333	0.567627494456763	0.594155844155844	0.354166666666667	0.812824956672444	0.548623853211009	0.442528735632184	0.378787878787879	0.331439393939394	0.611111111111111	0.0994764397905759	0.251461988304094	0.375675675675676	0.612403100775194	0.624750499001996	0.659758203799655	0.28804347826087	0.172839506172839	0.219512195121951	0.666666666666667	0.486381322957198	0.610354223433243	0.555555555555556	0.6064	0.846666666666667	0.0360721442885772	0.130081300813008	0.246753246753247	0.625	0.1
COPS5	0.555555555555556	0.600490196078431	0.586111111111111	0.383050847457627	0.416666666666667	0.565410199556541	0.582792207792208	0.229166666666667	0.180242634315425	0.151376146788991	0.664750957854406	0.424242424242424	0.257575757575758	0.114583333333333	0.12565445026178	0.118908382066277	0.594594594594595	0.59108527131783	0.648702594810379	0.640759930915371	0.347826086956522	0.154320987654321	0.306910569105691	0.63030303030303	0.45136186770428	0.539509536784741	0.639455782312925	0.6464	0.84	0.0220440881763527	0.0975609756097561	0.346938775510204	0.75	0.675
COX5B	0.322222222222222	0.382352941176471	0.299074074074074	0.23728813559322	0.138888888888889	0.203991130820399	0.225649350649351	0.125	0.116117850953206	0.0889908256880734	0.256704980842912	0.727272727272727	0.170454545454545	0.177083333333333	0.00523560209424084	0.0584795321637427	0.221621621621622	0.358527131782946	0.463073852295409	0.42832469775475	0.130434782608696	0.0864197530864197	0.0772357723577236	0.284848484848485	0.389105058365759	0.313351498637602	0.235827664399093	0.2896	0.333333333333333	0.0240480961923848	0.016260162601626	0.194805194805195	0.517857142857143	0.1
CPXM1	0.666666666666667	0.573529411764706	0.486111111111111	0.433898305084746	0.444444444444444	0.631929046563193	0.670454545454545	0.125	0.422876949740035	0.274311926605505	0.461685823754789	0.393939393939394	0.229166666666667	0.350694444444444	0.0157068062827225	0.107212475633528	0.359459459459459	0.579457364341085	0.624750499001996	0.680483592400691	0.293478260869565	0.0925925925925926	0.103658536585366	0.775757575757576	0.498054474708171	0.479564032697548	0.585034013605442	0.6144	0.446666666666667	0.0260521042084168	0.0894308943089431	0.25974025974026	0.821428571428571	0.125
CREB1	0.322222222222222	0.465686274509804	0.321296296296296	0.420338983050847	0.25	0.219512195121951	0.241883116883117	0.1875	0.119584055459272	0.0963302752293578	0.35823754789272	0.742424242424242	0.202651515151515	0.197916666666667	0.0104712041884817	0.0701754385964912	0.248648648648649	0.343023255813953	0.445109780439122	0.525043177892919	0.168478260869565	0.0925925925925926	0.0670731707317073	0.303030303030303	0.420233463035019	0.354223433242507	0.281179138321995	0.3296	0.333333333333333	0.0240480961923848	0.016260162601626	0.215213358070501	0.5	0.1125
CREBRF	0.722222222222222	0.553921568627451	0.442592592592593	0.328813559322034	0.416666666666667	0.274944567627494	0.313311688311688	0.1875	0.178509532062392	0.157798165137615	0.452107279693487	0.257575757575758	0.636363636363636	0.159722222222222	0.0261780104712042	0.134502923976608	0.459459459459459	0.560077519379845	0.770459081836327	0.595854922279793	0.222826086956522	0.0987654320987654	0.0873983739837398	0.418181818181818	0.416342412451362	0.438692098092643	0.356009070294785	0.416	0.66	0.0380761523046092	0.0813008130081301	0.211502782931354	0.553571428571429	0.1
CRNKL1	0.644444444444444	0.602941176470588	0.47962962962963	0.430508474576271	0.416666666666667	0.631929046563193	0.680194805194805	0.145833333333333	0.421143847487002	0.277064220183486	0.469348659003831	0.393939393939394	0.227272727272727	0.347222222222222	0.0104712041884817	0.115009746588694	0.356756756756757	0.585271317829457	0.630738522954092	0.573402417962003	0.298913043478261	0.0925925925925926	0.101626016260163	0.812121212121212	0.490272373540856	0.471389645776567	0.603174603174603	0.6288	0.433333333333333	0.0260521042084168	0.0894308943089431	0.257884972170686	0.767857142857143	0.1125
CROT	0.633333333333333	0.450980392156863	0.394444444444444	0.284745762711864	0.277777777777778	0.501108647450111	0.50974025974026	0.333333333333333	0.833622183708839	0.575229357798165	0.383141762452107	0.393939393939394	0.333333333333333	0.600694444444444	0.104712041884817	0.284600389863548	0.402702702702703	0.527131782945736	0.592814371257485	0.552677029360967	0.315217391304348	0.179012345679012	0.217479674796748	0.533333333333333	0.447470817120623	0.599455040871935	0.507936507936508	0.5552	0.8	0.0400801603206413	0.146341463414634	0.228200371057514	0.625	0.0875
CSF1	0.377777777777778	0.350490196078431	0.462037037037037	0.36271186440678	0.416666666666667	0.310421286031042	0.329545454545455	0.125	0.192374350086655	0.288073394495413	0.304597701149425	0.818181818181818	0.162878787878788	0.142361111111111	0.0104712041884817	0.395711500974659	0.375675675675676	0.529069767441861	0.560878243512974	0.492227979274611	0.309782608695652	0.746913580246914	0.103658536585366	0.381818181818182	0.377431906614786	0.446866485013624	0.326530612244898	0.376	0.44	0.0140280561122244	0.0894308943089431	0.161410018552876	0.571428571428571	0.275
CTBS	0.411111111111111	0.350490196078431	0.455555555555556	0.366101694915254	0.361111111111111	0.321507760532151	0.339285714285714	0.125	0.204506065857886	0.294495412844037	0.28544061302682	0.818181818181818	0.159090909090909	0.135416666666667	0.031413612565445	0.395711500974659	0.367567567567568	0.496124031007752	0.522954091816367	0.504317789291883	0.298913043478261	0.734567901234568	0.119918699186992	0.387878787878788	0.428015564202335	0.425068119891008	0.297052154195011	0.3312	0.44	0.0140280561122244	0.0650406504065041	0.144712430426716	0.517857142857143	0.2875
CUEDC1	0.344444444444444	0.497549019607843	0.530555555555556	0.31864406779661	0.305555555555556	0.341463414634146	0.353896103896104	0.145833333333333	0.204506065857886	0.152293577981651	0.260536398467433	0.757575757575758	0.119318181818182	0.690972222222222	0.0471204188481675	0.0935672514619883	0.397297297297297	0.523255813953488	0.550898203592814	0.708117443868739	0.353260869565217	0.141975308641975	0.105691056910569	0.387878787878788	0.459143968871595	0.455040871934605	0.356009070294785	0.3728	0.453333333333333	0.0440881763527054	0.113821138211382	0.267161410018553	0.696428571428571	0.1625
CUL5	0.366666666666667	0.482843137254902	0.57962962962963	0.552542372881356	0.388888888888889	0.283813747228381	0.313311688311688	0.354166666666667	0.192374350086655	0.18348623853211	0.576628352490421	0.378787878787879	0.111742424242424	0.142361111111111	0.0471204188481675	0.173489278752437	0.310810810810811	0.467054263565891	0.550898203592814	0.590673575129534	0.190217391304348	0.296296296296296	0.150406504065041	0.393939393939394	0.509727626459144	0.607629427792916	0.360544217687075	0.4176	0.813333333333333	0.0280561122244489	0.0650406504065041	0.211502782931354	0.642857142857143	0.1625
CUL7	0.355555555555556	0.463235294117647	0.384259259259259	0.342372881355932	0.361111111111111	0.286031042128603	0.310064935064935	0.229166666666667	0.188908145580589	0.132110091743119	0.318007662835249	0.803030303030303	0.210227272727273	0.107638888888889	0.00523560209424084	0.0682261208576998	0.418918918918919	0.494186046511628	0.499001996007984	0.601036269430052	0.375	0.0987654320987654	0.0955284552845529	0.375757575757576	0.439688715953307	0.594005449591281	0.356009070294785	0.3952	0.28	0.0120240480961924	0.16260162601626	0.211502782931354	0.696428571428571	0.5
CXADR	0.555555555555556	0.514705882352941	0.4	0.322033898305085	0.5	0.365853658536585	0.402597402597403	0.229166666666667	0.211438474870017	0.177064220183486	0.446360153256705	0.606060606060606	0.200757575757576	0.222222222222222	0.0680628272251309	0.138401559454191	0.383783783783784	0.558139534883721	0.668662674650699	0.575129533678757	0.347826086956522	0.240740740740741	0.128048780487805	0.503030303030303	0.463035019455253	0.389645776566757	0.489795918367347	0.552	0.853333333333333	0.0280561122244489	0.0975609756097561	0.202226345083488	0.625	0.2
